CustID,Date of login,Days since last login (sn),Location,App details,Phone/device details,Login count 30D (sn),Login count 90D (sn),Last app version (sn),Preferred login hour (sn),Device OS (sn),Session ID latest (sn)
CUST1012213,2026-06-21,9,Delhi,Axis Mobile/Open App v11.2.0,Vivo V27,2,11,11.2.0,2,Android,SID50012213
CUST1012214,2026-05-29,32,Mumbai,Axis Mobile/Open App v11.4.0,OnePlus 11,5,7,11.4.0,22,Android,SID50012214
CUST1012215,2026-03-02,120,Patna,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,0,0,11.3.1,16,Android,SID50012215
CUST1012216,2026-06-09,21,Chennai,Axis Mobile/Open App v12.1.2,Oppo Reno8,4,7,12.1.2,20,Android,SID50012216
CUST1012217,2026-01-01,180,Jaipur,Axis Mobile/Open App v12.1.2,iPhone 14,0,29,12.1.2,20,iOS,SID50012217
CUST1012218,2026-06-05,25,Delhi,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,13,30,12.0.0,19,Android,SID50012218
CUST1012219,2026-06-06,24,Bhopal,Axis Mobile/Open App v12.1.2,iPhone 13,15,59,12.1.2,16,iOS,SID50012219
CUST1012220,2026-05-31,30,Delhi,Axis Mobile/Open App v12.1.2,Redmi Note 12,5,10,12.1.2,7,Android,SID50012220
CUST1012221,2026-01-01,180,Lucknow,Axis Mobile/Open App v11.2.0,Vivo V27,0,0,11.2.0,14,Android,SID50012221
CUST1012222,2026-03-25,97,Ahmedabad,Axis Mobile/Open App v12.1.2,Redmi Note 12,1,1,12.1.2,14,Android,SID50012222
CUST1012223,2026-05-20,41,Nashik,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,6,34,12.0.0,19,Android,SID50012223
CUST1012224,2026-05-09,52,Chennai,Axis Mobile/Open App v11.2.0,OnePlus 11,9,50,11.2.0,23,Android,SID50012224
CUST1012225,2026-06-18,12,Lucknow,Axis Mobile/Open App v11.4.0,Vivo V27,11,15,11.4.0,20,Android,SID50012225
CUST1012226,2026-04-17,74,Patna,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,1,1,12.1.2,18,Android,SID50012226
CUST1012227,2026-06-27,3,Surat,Axis Mobile/Open App v11.2.0,iPhone 13,20,52,11.2.0,23,iOS,SID50012227
CUST1012228,2026-04-17,74,Patna,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,3,28,11.2.0,21,Android,SID50012228
CUST1012229,2026-06-20,10,Nagpur,Axis Mobile/Open App v12.0.0,iPhone 14,3,3,12.0.0,16,iOS,SID50012229
CUST1012230,2026-06-24,6,Indore,Axis Mobile/Open App v12.1.2,iPhone 15,0,6,12.1.2,13,iOS,SID50012230
CUST1012231,2026-05-29,32,Surat,Axis Mobile/Open App v11.3.1,iPhone 15,2,7,11.3.1,18,iOS,SID50012231
CUST1012232,2026-06-16,14,Delhi,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,8,39,11.2.0,20,Android,SID50012232
CUST1012233,2026-06-20,10,Chennai,Axis Mobile/Open App v12.1.2,Vivo V27,24,76,12.1.2,22,Android,SID50012233
CUST1012234,2026-06-24,6,Bengaluru,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,19,52,11.3.1,17,Android,SID50012234
CUST1012235,2026-03-16,106,Nagpur,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,4,17,11.2.0,12,Android,SID50012235
CUST1012236,2026-05-27,34,Jaipur,Axis Mobile/Open App v11.4.0,OnePlus 11,4,4,11.4.0,5,Android,SID50012236
CUST1012237,2026-06-30,0,Lucknow,Axis Mobile/Open App v11.2.0,iPhone 13,7,44,11.2.0,19,iOS,SID50012237
CUST1012238,2026-06-27,3,Chennai,Axis Mobile/Open App v11.2.0,Oppo Reno8,9,13,11.2.0,7,Android,SID50012238
CUST1012239,2026-06-17,13,Coimbatore,Axis Mobile/Open App v12.1.2,iPhone 15,14,52,12.1.2,20,iOS,SID50012239
CUST1012240,2026-06-21,9,Bhopal,Axis Mobile/Open App v11.2.0,Vivo V27,4,19,11.2.0,13,Android,SID50012240
CUST1012241,2026-06-29,1,Delhi,Axis Mobile/Open App v11.2.0,Oppo Reno8,15,37,11.2.0,23,Android,SID50012241
CUST1012242,2026-06-28,2,Jaipur,Axis Mobile/Open App v11.4.0,iPhone 14,0,11,11.4.0,12,iOS,SID50012242
CUST1012243,2026-04-29,62,Delhi,Axis Mobile/Open App v11.4.0,iPhone 13,3,14,11.4.0,10,iOS,SID50012243
CUST1012244,2026-06-24,6,Coimbatore,Axis Mobile/Open App v11.4.0,OnePlus 11,10,10,11.4.0,14,Android,SID50012244
CUST1012245,2026-04-07,84,Ahmedabad,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,4,28,12.1.2,10,Android,SID50012245
CUST1012246,2026-06-20,10,Pune,Axis Mobile/Open App v11.2.0,Vivo V27,1,17,11.2.0,15,Android,SID50012246
CUST1012247,2026-06-07,23,Indore,Axis Mobile/Open App v11.3.1,iPhone 15,13,45,11.3.1,23,iOS,SID50012247
CUST1012248,2026-06-11,19,Lucknow,Axis Mobile/Open App v11.4.0,Vivo V27,24,46,11.4.0,18,Android,SID50012248
CUST1012249,2026-05-30,31,Lucknow,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,0,0,11.3.1,17,Android,SID50012249
CUST1012250,2026-06-21,9,Coimbatore,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,0,15,12.0.0,18,Android,SID50012250
CUST1012251,2026-05-13,48,Mumbai,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,1,7,12.1.2,18,Android,SID50012251
CUST1012252,2026-03-31,91,Lucknow,Axis Mobile/Open App v12.0.0,OnePlus 11,0,1,12.0.0,16,Android,SID50012252
CUST1012253,2026-03-16,106,Nagpur,Axis Mobile/Open App v11.2.0,iPhone 15,5,5,11.2.0,13,iOS,SID50012253
CUST1012254,2026-06-26,4,Indore,Axis Mobile/Open App v11.3.1,Oppo Reno8,9,17,11.3.1,13,Android,SID50012254
CUST1012255,2026-06-17,13,Mumbai,Axis Mobile/Open App v11.2.0,iPhone 15,0,22,11.2.0,13,iOS,SID50012255
CUST1012256,2026-01-24,157,Chennai,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,4,14,11.4.0,18,Android,SID50012256
CUST1012257,2026-06-11,19,Ahmedabad,Axis Mobile/Open App v11.2.0,iPhone 14,1,11,11.2.0,3,iOS,SID50012257
CUST1012258,2026-06-30,0,Nashik,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,1,11,11.3.1,13,Android,SID50012258
CUST1012259,2026-05-13,48,Pune,Axis Mobile/Open App v12.0.0,Redmi Note 12,0,23,12.0.0,10,Android,SID50012259
CUST1012260,2026-06-12,18,Patna,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,5,7,11.3.1,14,Android,SID50012260
CUST1012261,2026-06-07,23,Patna,Axis Mobile/Open App v12.0.0,iPhone 14,6,35,12.0.0,18,iOS,SID50012261
CUST1012262,2026-06-03,27,Coimbatore,Axis Mobile/Open App v11.4.0,Redmi Note 12,0,4,11.4.0,16,Android,SID50012262
CUST1012263,2026-06-08,22,Bhopal,Axis Mobile/Open App v12.0.0,iPhone 14,25,51,12.0.0,14,iOS,SID50012263
CUST1012264,2026-06-22,8,Jaipur,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,7,14,11.4.0,11,Android,SID50012264
CUST1012265,2026-06-14,16,Coimbatore,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,17,52,12.0.0,23,Android,SID50012265
CUST1012266,2026-06-27,3,Ahmedabad,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,16,42,11.2.0,23,Android,SID50012266
CUST1012267,2026-05-22,39,Delhi,Axis Mobile/Open App v11.4.0,Redmi Note 12,5,40,11.4.0,18,Android,SID50012267
CUST1012268,2026-01-01,180,Nashik,Axis Mobile/Open App v12.1.2,iPhone 15,1,5,12.1.2,20,iOS,SID50012268
CUST1012269,2026-06-29,1,Mumbai,Axis Mobile/Open App v11.3.1,Redmi Note 12,15,54,11.3.1,19,Android,SID50012269
CUST1012270,2026-04-26,65,Bengaluru,Axis Mobile/Open App v11.4.0,Oppo Reno8,1,23,11.4.0,14,Android,SID50012270
CUST1012271,2026-05-28,33,Surat,Axis Mobile/Open App v11.3.1,Oppo Reno8,0,0,11.3.1,13,Android,SID50012271
CUST1012272,2026-04-05,86,Hyderabad,Axis Mobile/Open App v12.0.0,iPhone 14,0,38,12.0.0,16,iOS,SID50012272
CUST1012273,2026-06-17,13,Bhopal,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,12,57,12.1.2,23,Android,SID50012273
CUST1012274,2026-06-07,23,Delhi,Axis Mobile/Open App v11.3.1,iPhone 13,7,23,11.3.1,17,iOS,SID50012274
CUST1012275,2026-04-14,77,Pune,Axis Mobile/Open App v12.1.2,OnePlus 11,0,13,12.1.2,13,Android,SID50012275
CUST1012276,2026-05-24,37,Bhopal,Axis Mobile/Open App v11.3.1,Oppo Reno8,5,28,11.3.1,18,Android,SID50012276
CUST1012277,2026-05-06,55,Indore,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,3,11,11.4.0,10,Android,SID50012277
CUST1012278,2026-06-11,19,Bhopal,Axis Mobile/Open App v11.4.0,OnePlus 11,14,29,11.4.0,12,Android,SID50012278
CUST1012279,2026-06-27,3,Chennai,Axis Mobile/Open App v11.4.0,Vivo V27,16,43,11.4.0,18,Android,SID50012279
CUST1012280,2026-05-05,56,Hyderabad,Axis Mobile/Open App v11.4.0,Oppo Reno8,2,18,11.4.0,5,Android,SID50012280
CUST1012281,2026-03-02,120,Delhi,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,0,27,11.2.0,18,Android,SID50012281
CUST1012282,2026-06-25,5,Pune,Axis Mobile/Open App v11.4.0,iPhone 15,9,18,11.4.0,21,iOS,SID50012282
CUST1012283,2026-05-28,33,Mumbai,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,1,11,11.4.0,16,Android,SID50012283
CUST1012284,2026-04-22,69,Ahmedabad,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,7,51,12.1.2,20,Android,SID50012284
CUST1012285,2026-06-01,29,Jaipur,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,10,36,11.2.0,22,Android,SID50012285
CUST1012286,2026-03-29,93,Indore,Axis Mobile/Open App v12.1.2,Redmi Note 12,0,2,12.1.2,17,Android,SID50012286
CUST1012287,2026-06-14,16,Mumbai,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,10,44,12.1.2,21,Android,SID50012287
CUST1012288,2026-05-15,46,Lucknow,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,0,16,12.0.0,21,Android,SID50012288
CUST1012289,2026-04-29,62,Nashik,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,1,10,11.3.1,14,Android,SID50012289
CUST1012290,2026-05-19,42,Indore,Axis Mobile/Open App v11.3.1,iPhone 15,2,18,11.3.1,10,iOS,SID50012290
CUST1012291,2026-06-24,6,Chennai,Axis Mobile/Open App v11.3.1,iPhone 15,23,40,11.3.1,21,iOS,SID50012291
CUST1012292,2026-05-13,48,Bhopal,Axis Mobile/Open App v11.2.0,iPhone 15,1,11,11.2.0,17,iOS,SID50012292
CUST1012293,2026-06-17,13,Ahmedabad,Axis Mobile/Open App v11.4.0,Redmi Note 12,8,8,11.4.0,17,Android,SID50012293
CUST1012294,2026-06-21,9,Surat,Axis Mobile/Open App v12.1.2,iPhone 15,3,14,12.1.2,17,iOS,SID50012294
CUST1012295,2026-06-21,9,Chennai,Axis Mobile/Open App v12.1.2,iPhone 14,1,21,12.1.2,18,iOS,SID50012295
CUST1012296,2026-06-11,19,Nagpur,Axis Mobile/Open App v12.1.2,Vivo V27,23,58,12.1.2,23,Android,SID50012296
CUST1012297,2026-05-22,39,Bengaluru,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,0,22,11.4.0,20,Android,SID50012297
CUST1012298,2026-05-10,51,Chennai,Axis Mobile/Open App v11.2.0,OnePlus 11,0,17,11.2.0,12,Android,SID50012298
CUST1012299,2026-05-30,31,Chennai,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,0,44,11.3.1,23,Android,SID50012299
CUST1012300,2026-06-24,6,Nagpur,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,11,23,12.0.0,18,Android,SID50012300
CUST1012301,2026-03-17,105,Ahmedabad,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,5,32,11.2.0,19,Android,SID50012301
CUST1012302,2026-06-23,7,Lucknow,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,0,7,12.1.2,8,Android,SID50012302
CUST1012303,2026-05-25,36,Jaipur,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,6,17,11.3.1,13,Android,SID50012303
CUST1012304,2026-01-30,151,Jaipur,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,5,5,11.3.1,14,Android,SID50012304
CUST1012305,2026-06-29,1,Pune,Axis Mobile/Open App v11.4.0,Redmi Note 12,13,48,11.4.0,20,Android,SID50012305
CUST1012306,2026-06-06,24,Surat,Axis Mobile/Open App v11.3.1,iPhone 15,13,29,11.3.1,14,iOS,SID50012306
CUST1012307,2026-03-16,106,Jaipur,Axis Mobile/Open App v11.3.1,iPhone 14,3,3,11.3.1,23,iOS,SID50012307
CUST1012308,2026-06-09,21,Coimbatore,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,20,33,12.1.2,17,Android,SID50012308
CUST1012309,2026-03-11,111,Bengaluru,Axis Mobile/Open App v11.2.0,Redmi Note 12,5,16,11.2.0,17,Android,SID50012309
CUST1012310,2026-05-19,42,Bengaluru,Axis Mobile/Open App v12.1.2,Oppo Reno8,3,24,12.1.2,15,Android,SID50012310
CUST1012311,2026-05-06,55,Mumbai,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,1,42,11.3.1,23,Android,SID50012311
CUST1012312,2026-06-23,7,Indore,Axis Mobile/Open App v11.2.0,iPhone 14,20,44,11.2.0,10,iOS,SID50012312
CUST1012313,2026-06-21,9,Delhi,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,16,50,12.0.0,22,Android,SID50012313
CUST1012314,2026-04-16,75,Lucknow,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,5,17,12.1.2,21,Android,SID50012314
CUST1012315,2026-02-25,125,Chennai,Axis Mobile/Open App v11.2.0,Redmi Note 12,0,37,11.2.0,22,Android,SID50012315
CUST1012316,2026-05-16,45,Pune,Axis Mobile/Open App v11.4.0,iPhone 13,0,10,11.4.0,12,iOS,SID50012316
CUST1012317,2026-03-24,98,Surat,Axis Mobile/Open App v12.1.2,iPhone 13,3,37,12.1.2,14,iOS,SID50012317
CUST1012318,2026-06-14,16,Delhi,Axis Mobile/Open App v12.0.0,iPhone 13,6,12,12.0.0,21,iOS,SID50012318
CUST1012319,2026-03-29,93,Ahmedabad,Axis Mobile/Open App v11.3.1,iPhone 13,6,17,11.3.1,17,iOS,SID50012319
CUST1012320,2026-06-24,6,Lucknow,Axis Mobile/Open App v11.2.0,iPhone 13,12,33,11.2.0,14,iOS,SID50012320
CUST1012321,2026-06-20,10,Patna,Axis Mobile/Open App v12.1.2,Vivo V27,24,56,12.1.2,18,Android,SID50012321
CUST1012322,2026-06-24,6,Nagpur,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,0,9,11.2.0,16,Android,SID50012322
CUST1012323,2026-06-25,5,Coimbatore,Axis Mobile/Open App v11.4.0,iPhone 14,17,57,11.4.0,16,iOS,SID50012323
CUST1012324,2026-06-11,19,Jaipur,Axis Mobile/Open App v12.0.0,OnePlus 11,11,27,12.0.0,18,Android,SID50012324
CUST1012325,2026-04-27,64,Coimbatore,Axis Mobile/Open App v11.2.0,OnePlus 11,3,18,11.2.0,23,Android,SID50012325
CUST1012326,2026-06-28,2,Chennai,Axis Mobile/Open App v12.0.0,OnePlus 11,1,16,12.0.0,21,Android,SID50012326
CUST1012327,2026-06-23,7,Pune,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,18,63,12.1.2,22,Android,SID50012327
CUST1012328,2026-04-12,79,Chennai,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,3,36,12.1.2,23,Android,SID50012328
CUST1012329,2026-06-02,28,Hyderabad,Axis Mobile/Open App v11.2.0,Redmi Note 12,3,23,11.2.0,11,Android,SID50012329
CUST1012330,2026-06-30,0,Nagpur,Axis Mobile/Open App v11.2.0,Vivo V27,17,36,11.2.0,17,Android,SID50012330
CUST1012331,2026-05-30,31,Bengaluru,Axis Mobile/Open App v12.1.2,Vivo V27,7,17,12.1.2,15,Android,SID50012331
CUST1012332,2026-05-13,48,Patna,Axis Mobile/Open App v11.3.1,iPhone 15,2,11,11.3.1,11,iOS,SID50012332
CUST1012333,2026-05-30,31,Ahmedabad,Axis Mobile/Open App v12.0.0,iPhone 13,1,1,12.0.0,14,iOS,SID50012333
CUST1012334,2026-05-26,35,Mumbai,Axis Mobile/Open App v12.0.0,iPhone 13,2,2,12.0.0,19,iOS,SID50012334
CUST1012335,2026-05-17,44,Surat,Axis Mobile/Open App v11.4.0,iPhone 14,0,17,11.4.0,16,iOS,SID50012335
CUST1012336,2026-06-17,13,Delhi,Axis Mobile/Open App v11.3.1,iPhone 15,14,38,11.3.1,23,iOS,SID50012336
CUST1012337,2026-01-30,151,Ahmedabad,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,2,2,11.3.1,15,Android,SID50012337
CUST1012338,2026-06-07,23,Mumbai,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,22,36,11.2.0,18,Android,SID50012338
CUST1012339,2026-06-24,6,Chennai,Axis Mobile/Open App v11.3.1,Oppo Reno8,9,44,11.3.1,15,Android,SID50012339
CUST1012340,2026-06-26,4,Delhi,Axis Mobile/Open App v11.3.1,Oppo Reno8,18,55,11.3.1,21,Android,SID50012340
CUST1012341,2026-06-14,16,Bhopal,Axis Mobile/Open App v11.3.1,Redmi Note 12,0,24,11.3.1,15,Android,SID50012341
CUST1012342,2026-04-19,72,Lucknow,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,7,18,12.0.0,21,Android,SID50012342
CUST1012343,2026-06-27,3,Mumbai,Axis Mobile/Open App v11.4.0,Redmi Note 12,0,14,11.4.0,17,Android,SID50012343
CUST1012344,2026-05-09,52,Nashik,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,0,9,11.3.1,20,Android,SID50012344
CUST1012345,2026-05-04,57,Nagpur,Axis Mobile/Open App v11.2.0,iPhone 13,8,8,11.2.0,18,iOS,SID50012345
CUST1012346,2026-06-05,25,Bhopal,Axis Mobile/Open App v11.4.0,Redmi Note 12,15,50,11.4.0,19,Android,SID50012346
CUST1012347,2026-06-07,23,Bhopal,Axis Mobile/Open App v11.4.0,Oppo Reno8,15,44,11.4.0,22,Android,SID50012347
CUST1012348,2026-05-26,35,Pune,Axis Mobile/Open App v11.3.1,iPhone 13,11,59,11.3.1,19,iOS,SID50012348
CUST1012349,2026-05-23,38,Bengaluru,Axis Mobile/Open App v11.3.1,iPhone 14,0,17,11.3.1,14,iOS,SID50012349
CUST1012350,2026-06-05,25,Surat,Axis Mobile/Open App v11.2.0,OnePlus 11,4,7,11.2.0,12,Android,SID50012350
CUST1012351,2026-06-27,3,Chennai,Axis Mobile/Open App v11.3.1,iPhone 15,13,52,11.3.1,12,iOS,SID50012351
CUST1012352,2026-06-22,8,Jaipur,Axis Mobile/Open App v11.4.0,Vivo V27,15,52,11.4.0,23,Android,SID50012352
CUST1012353,2026-06-30,0,Ahmedabad,Axis Mobile/Open App v11.3.1,iPhone 14,13,46,11.3.1,9,iOS,SID50012353
CUST1012354,2026-01-01,180,Coimbatore,Axis Mobile/Open App v12.1.2,Redmi Note 12,0,0,12.1.2,13,Android,SID50012354
CUST1012355,2026-04-21,70,Surat,Axis Mobile/Open App v11.4.0,iPhone 15,0,5,11.4.0,13,iOS,SID50012355
CUST1012356,2026-06-30,0,Mumbai,Axis Mobile/Open App v11.3.1,Vivo V27,15,67,11.3.1,23,Android,SID50012356
CUST1012357,2026-06-23,7,Nagpur,Axis Mobile/Open App v12.1.2,Oppo Reno8,2,14,12.1.2,19,Android,SID50012357
CUST1012358,2026-06-27,3,Hyderabad,Axis Mobile/Open App v11.4.0,Oppo Reno8,10,32,11.4.0,23,Android,SID50012358
CUST1012359,2026-06-26,4,Hyderabad,Axis Mobile/Open App v11.2.0,OnePlus 11,8,23,11.2.0,20,Android,SID50012359
CUST1012360,2026-04-13,78,Delhi,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,6,38,12.1.2,21,Android,SID50012360
CUST1012361,2026-01-23,158,Indore,Axis Mobile/Open App v11.2.0,OnePlus 11,0,11,11.2.0,19,Android,SID50012361
CUST1012362,2026-06-25,5,Delhi,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,15,50,11.3.1,21,Android,SID50012362
CUST1012363,2026-05-10,51,Lucknow,Axis Mobile/Open App v12.0.0,Vivo V27,1,21,12.0.0,13,Android,SID50012363
CUST1012364,2026-06-19,11,Surat,Axis Mobile/Open App v11.2.0,Redmi Note 12,5,7,11.2.0,20,Android,SID50012364
CUST1012365,2026-03-06,116,Patna,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,0,11,12.1.2,13,Android,SID50012365
CUST1012366,2026-04-24,67,Surat,Axis Mobile/Open App v11.2.0,Oppo Reno8,0,11,11.2.0,15,Android,SID50012366
CUST1012367,2026-05-25,36,Chennai,Axis Mobile/Open App v12.1.2,Vivo V27,0,19,12.1.2,10,Android,SID50012367
CUST1012368,2026-06-12,18,Ahmedabad,Axis Mobile/Open App v12.0.0,iPhone 13,13,47,12.0.0,23,iOS,SID50012368
CUST1012369,2026-06-24,6,Ahmedabad,Axis Mobile/Open App v12.0.0,Vivo V27,18,52,12.0.0,23,Android,SID50012369
CUST1012370,2026-03-14,108,Hyderabad,Axis Mobile/Open App v11.2.0,iPhone 14,2,10,11.2.0,15,iOS,SID50012370
CUST1012371,2026-05-18,43,Pune,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,0,39,11.2.0,18,Android,SID50012371
CUST1012372,2026-04-28,63,Chennai,Axis Mobile/Open App v11.2.0,iPhone 15,1,24,11.2.0,22,iOS,SID50012372
CUST1012373,2026-06-07,23,Pune,Axis Mobile/Open App v11.4.0,OnePlus 11,9,23,11.4.0,18,Android,SID50012373
CUST1012374,2026-04-14,77,Nashik,Axis Mobile/Open App v11.2.0,iPhone 14,0,0,11.2.0,12,iOS,SID50012374
CUST1012375,2026-05-19,42,Nagpur,Axis Mobile/Open App v12.0.0,iPhone 14,0,26,12.0.0,13,iOS,SID50012375
CUST1012376,2026-06-17,13,Indore,Axis Mobile/Open App v12.0.0,Oppo Reno8,0,17,12.0.0,21,Android,SID50012376
CUST1012377,2026-06-27,3,Indore,Axis Mobile/Open App v12.1.2,iPhone 14,10,26,12.1.2,16,iOS,SID50012377
CUST1012378,2026-06-16,14,Indore,Axis Mobile/Open App v11.3.1,Vivo V27,19,51,11.3.1,23,Android,SID50012378
CUST1012379,2026-06-26,4,Delhi,Axis Mobile/Open App v12.1.2,Vivo V27,7,20,12.1.2,18,Android,SID50012379
CUST1012380,2026-05-31,30,Bengaluru,Axis Mobile/Open App v12.0.0,Redmi Note 12,9,42,12.0.0,18,Android,SID50012380
CUST1012381,2026-04-30,61,Indore,Axis Mobile/Open App v11.4.0,iPhone 15,0,26,11.4.0,13,iOS,SID50012381
CUST1012382,2026-05-08,53,Bengaluru,Axis Mobile/Open App v11.3.1,iPhone 14,0,26,11.3.1,13,iOS,SID50012382
CUST1012383,2026-06-08,22,Lucknow,Axis Mobile/Open App v11.3.1,Vivo V27,2,41,11.3.1,23,Android,SID50012383
CUST1012384,2026-03-27,95,Nashik,Axis Mobile/Open App v11.2.0,iPhone 15,0,18,11.2.0,11,iOS,SID50012384
CUST1012385,2026-01-01,180,Bhopal,Axis Mobile/Open App v11.4.0,Oppo Reno8,1,46,11.4.0,7,Android,SID50012385
CUST1012386,2026-04-29,62,Ahmedabad,Axis Mobile/Open App v12.0.0,Vivo V27,0,42,12.0.0,11,Android,SID50012386
CUST1012387,2026-06-16,14,Bengaluru,Axis Mobile/Open App v12.0.0,iPhone 14,7,7,12.0.0,17,iOS,SID50012387
CUST1012388,2026-02-22,128,Lucknow,Axis Mobile/Open App v11.3.1,Oppo Reno8,1,12,11.3.1,17,Android,SID50012388
CUST1012389,2026-06-08,22,Delhi,Axis Mobile/Open App v12.0.0,Vivo V27,0,34,12.0.0,23,Android,SID50012389
CUST1012390,2026-05-13,48,Mumbai,Axis Mobile/Open App v12.1.2,iPhone 13,7,17,12.1.2,20,iOS,SID50012390
CUST1012391,2026-06-04,26,Bengaluru,Axis Mobile/Open App v12.1.2,iPhone 14,24,35,12.1.2,20,iOS,SID50012391
CUST1012392,2026-04-20,71,Mumbai,Axis Mobile/Open App v11.4.0,Vivo V27,1,31,11.4.0,18,Android,SID50012392
CUST1012393,2026-05-06,55,Ahmedabad,Axis Mobile/Open App v11.3.1,iPhone 13,6,39,11.3.1,16,iOS,SID50012393
CUST1012394,2026-06-06,24,Delhi,Axis Mobile/Open App v11.2.0,Oppo Reno8,14,39,11.2.0,15,Android,SID50012394
CUST1012395,2026-05-19,42,Chennai,Axis Mobile/Open App v11.4.0,iPhone 13,0,30,11.4.0,14,iOS,SID50012395
CUST1012396,2026-02-11,139,Bhopal,Axis Mobile/Open App v12.1.2,Vivo V27,3,8,12.1.2,14,Android,SID50012396
CUST1012397,2026-06-25,5,Surat,Axis Mobile/Open App v11.4.0,Oppo Reno8,1,12,11.4.0,20,Android,SID50012397
CUST1012398,2026-05-16,45,Delhi,Axis Mobile/Open App v11.3.1,Vivo V27,5,41,11.3.1,23,Android,SID50012398
CUST1012399,2026-06-29,1,Indore,Axis Mobile/Open App v12.0.0,iPhone 14,20,57,12.0.0,18,iOS,SID50012399
CUST1012400,2026-05-21,40,Nagpur,Axis Mobile/Open App v11.2.0,OnePlus 11,1,37,11.2.0,15,Android,SID50012400
CUST1012401,2026-01-01,180,Coimbatore,Axis Mobile/Open App v12.1.2,iPhone 14,0,15,12.1.2,21,iOS,SID50012401
CUST1012402,2026-06-14,16,Jaipur,Axis Mobile/Open App v11.3.1,iPhone 15,14,18,11.3.1,12,iOS,SID50012402
CUST1012403,2026-04-04,87,Nagpur,Axis Mobile/Open App v11.2.0,Redmi Note 12,0,0,11.2.0,11,Android,SID50012403
CUST1012404,2026-06-26,4,Lucknow,Axis Mobile/Open App v12.0.0,iPhone 15,5,9,12.0.0,8,iOS,SID50012404
CUST1012405,2026-06-29,1,Ahmedabad,Axis Mobile/Open App v11.3.1,Vivo V27,6,6,11.3.1,13,Android,SID50012405
CUST1012406,2026-06-05,25,Jaipur,Axis Mobile/Open App v12.0.0,Oppo Reno8,16,21,12.0.0,15,Android,SID50012406
CUST1012407,2026-06-10,20,Delhi,Axis Mobile/Open App v12.1.2,Vivo V27,0,9,12.1.2,20,Android,SID50012407
CUST1012408,2026-06-18,12,Coimbatore,Axis Mobile/Open App v12.0.0,OnePlus 11,0,5,12.0.0,18,Android,SID50012408
CUST1012409,2026-05-15,46,Mumbai,Axis Mobile/Open App v11.3.1,Redmi Note 12,2,2,11.3.1,17,Android,SID50012409
CUST1012410,2026-01-01,180,Nagpur,Axis Mobile/Open App v12.1.2,iPhone 15,0,5,12.1.2,21,iOS,SID50012410
CUST1012411,2026-05-07,54,Surat,Axis Mobile/Open App v12.1.2,iPhone 14,1,13,12.1.2,23,iOS,SID50012411
