Customer ID,Month period,product_code,click_count,avg_funnel_depth,max_funnel_depth,total_time_on_page_seconds,cta_click_count,application_started_count,booking_completed_count,product_shown_before_count
CUST1013827,2026-06,MF,1,4.0,4,526,1,1,0,0
CUST1013829,2026-06,CC,2,3.0,4,429,2,1,0,0
CUST1013829,2026-06,PL,1,1.0,1,343,0,0,0,0
CUST1013829,2026-06,RD,1,1.0,1,178,0,0,0,0
CUST1013830,2026-06,SA,1,1.0,1,50,0,0,0,0
CUST1013831,2026-06,CC,1,3.0,3,387,1,1,0,1
CUST1013831,2026-06,MF,2,2.5,3,405,2,1,0,2
CUST1013831,2026-06,RD,1,2.0,2,215,1,0,0,0
CUST1013831,2026-06,SA,2,2.5,3,610,2,1,0,0
CUST1013832,2026-06,CC,1,5.0,5,432,1,1,0,1
CUST1013832,2026-06,SA,1,3.0,3,315,1,1,0,0
CUST1013833,2026-06,HL,1,3.0,3,342,1,1,0,0
CUST1013833,2026-06,RD,1,1.0,1,107,0,0,0,0
CUST1013833,2026-06,SA,1,2.0,2,283,1,0,0,0
CUST1013835,2026-06,CC,1,4.0,4,353,1,1,0,0
CUST1013835,2026-06,RD,1,4.0,4,270,1,1,0,0
CUST1013836,2026-06,CC,1,4.0,4,229,1,1,0,0
CUST1013838,2026-06,CC,2,4.0,4,920,2,2,0,0
CUST1013838,2026-06,SA,1,3.0,3,244,1,1,0,0
CUST1013840,2026-06,RD,1,1.0,1,274,0,0,0,0
CUST1013841,2026-06,CC,1,2.0,2,310,1,0,0,0
CUST1013841,2026-06,PL,1,2.0,2,135,1,0,0,0
CUST1013844,2026-06,HL,1,4.0,4,68,1,1,0,0
CUST1013845,2026-06,CC,1,2.0,2,295,1,0,0,0
CUST1013846,2026-06,PL,1,2.0,2,359,1,0,0,1
CUST1013846,2026-06,SA,1,1.0,1,202,0,0,0,1
CUST1013847,2026-06,HL,1,3.0,3,68,1,1,0,0
CUST1013848,2026-06,MF,2,1.5,2,201,1,0,0,0
CUST1013849,2026-06,MF,1,2.0,2,334,1,0,0,0
CUST1013849,2026-06,SA,1,2.0,2,268,1,0,0,0
CUST1013850,2026-06,CC,1,2.0,2,417,1,0,0,0
CUST1013850,2026-06,MF,1,2.0,2,221,1,0,0,0
CUST1013850,2026-06,SA,1,3.0,3,245,1,1,0,1
CUST1013851,2026-06,CC,2,4.0,4,577,2,2,0,0
CUST1013853,2026-06,CC,1,3.0,3,307,1,1,0,0
CUST1013853,2026-06,RD,1,5.0,5,375,1,1,0,0
CUST1013854,2026-06,HL,1,2.0,2,285,1,0,0,0
CUST1013854,2026-06,PL,1,2.0,2,288,1,0,0,1
CUST1013855,2026-06,CC,1,2.0,2,244,1,0,0,0
CUST1013855,2026-06,PL,2,2.0,2,625,2,0,0,0
CUST1013857,2026-06,SA,1,2.0,2,271,1,0,0,0
CUST1013858,2026-06,CC,1,3.0,3,201,1,1,0,0
CUST1013858,2026-06,HL,1,5.0,5,330,1,1,0,0
CUST1013858,2026-06,MF,1,3.0,3,151,1,1,0,1
CUST1013859,2026-06,RD,1,2.0,2,205,1,0,0,0
CUST1013861,2026-06,CC,1,2.0,2,242,1,0,0,0
CUST1013861,2026-06,HL,1,2.0,2,47,1,0,0,1
CUST1013861,2026-06,MF,1,2.0,2,328,1,0,0,1
CUST1013861,2026-06,RD,1,2.0,2,285,1,0,0,0
CUST1013862,2026-06,HL,1,4.0,4,34,1,1,0,0
CUST1013862,2026-06,MF,1,3.0,3,121,1,1,0,1
CUST1013862,2026-06,PL,1,2.0,2,405,1,0,0,0
CUST1013862,2026-06,RD,1,2.0,2,268,1,0,0,0
CUST1013863,2026-06,HL,1,5.0,5,429,1,1,0,0
CUST1013865,2026-06,CC,2,4.5,5,705,2,2,0,2
CUST1013865,2026-06,HL,2,2.0,3,454,1,1,0,0
CUST1013865,2026-06,PL,1,2.0,2,124,1,0,0,0
CUST1013865,2026-06,RD,2,2.0,3,321,1,1,0,0
CUST1013866,2026-06,MF,2,3.0,3,612,2,2,0,0
CUST1013866,2026-06,PL,2,3.5,4,576,2,2,0,2
CUST1013866,2026-06,RD,1,2.0,2,268,1,0,0,0
CUST1013867,2026-06,MF,1,2.0,2,151,1,0,0,0
CUST1013867,2026-06,RD,1,3.0,3,230,1,1,0,0
CUST1013868,2026-06,RD,2,2.0,2,305,2,0,0,1
CUST1013869,2026-06,HL,1,3.0,3,160,1,1,0,0
CUST1013870,2026-06,MF,1,4.0,4,328,1,1,0,0
CUST1013870,2026-06,PL,1,2.0,2,200,1,0,0,0
CUST1013872,2026-06,CC,1,4.0,4,375,1,1,0,0
CUST1013872,2026-06,MF,1,3.0,3,499,1,1,0,1
CUST1013872,2026-06,PL,1,4.0,4,485,1,1,0,0
CUST1013872,2026-06,RD,1,4.0,4,333,1,1,0,0
CUST1013873,2026-06,CC,1,5.0,5,299,1,1,0,0
CUST1013873,2026-06,RD,1,2.0,2,306,1,0,0,1
CUST1013873,2026-06,SA,1,2.0,2,265,1,0,0,1
CUST1013874,2026-06,CC,1,3.0,3,154,1,1,0,0
CUST1013874,2026-06,RD,1,2.0,2,327,1,0,0,0
CUST1013875,2026-06,HL,1,1.0,1,310,0,0,0,1
CUST1013875,2026-06,RD,1,2.0,2,331,1,0,0,0
CUST1013876,2026-06,HL,2,4.0,4,668,2,2,0,2
CUST1013877,2026-06,CC,1,1.0,1,132,0,0,0,1
CUST1013878,2026-06,HL,1,1.0,1,233,0,0,0,0
CUST1013878,2026-06,PL,1,1.0,1,341,0,0,0,0
CUST1013878,2026-06,RD,1,5.0,5,376,1,1,0,1
CUST1013878,2026-06,SA,1,1.0,1,318,0,0,0,0
CUST1013879,2026-06,CC,1,2.0,2,114,1,0,0,0
CUST1013879,2026-06,RD,1,1.0,1,294,0,0,0,0
CUST1013880,2026-06,CC,1,2.0,2,173,1,0,0,1
CUST1013880,2026-06,SA,2,3.5,4,599,2,2,0,0
CUST1013882,2026-06,MF,1,5.0,5,433,1,1,0,0
CUST1013882,2026-06,PL,1,2.0,2,145,1,0,0,0
CUST1013883,2026-06,HL,1,2.0,2,209,1,0,0,0
CUST1013883,2026-06,PL,1,2.0,2,354,1,0,0,0
CUST1013883,2026-06,RD,1,1.0,1,219,0,0,0,0
CUST1013883,2026-06,SA,1,1.0,1,180,0,0,0,1
CUST1013885,2026-06,CC,1,4.0,4,318,1,1,0,0
CUST1013885,2026-06,RD,1,2.0,2,288,1,0,0,0
CUST1013885,2026-06,SA,1,1.0,1,157,0,0,0,1
CUST1013886,2026-06,CC,1,4.0,4,309,1,1,0,0
CUST1013886,2026-06,MF,1,4.0,4,330,1,1,0,1
CUST1013886,2026-06,RD,1,3.0,3,142,1,1,0,1
CUST1013887,2026-06,RD,1,4.0,4,517,1,1,0,1
CUST1013888,2026-06,MF,1,4.0,4,379,1,1,0,1
CUST1013889,2026-06,HL,1,3.0,3,369,1,1,0,1
CUST1013889,2026-06,SA,1,2.0,2,168,1,0,0,0
CUST1013890,2026-06,HL,1,3.0,3,239,1,1,0,0
CUST1013890,2026-06,MF,1,2.0,2,202,1,0,0,1
CUST1013890,2026-06,PL,1,2.0,2,131,1,0,0,0
CUST1013893,2026-06,CC,1,4.0,4,248,1,1,0,1
CUST1013893,2026-06,SA,1,4.0,4,251,1,1,0,1
CUST1013894,2026-06,SA,1,1.0,1,298,1,0,0,1
CUST1013895,2026-06,HL,1,1.0,1,199,1,0,0,0
CUST1013895,2026-06,SA,1,2.0,2,199,1,0,0,1
CUST1013896,2026-06,CC,1,6.0,6,197,1,1,1,1
CUST1013896,2026-06,HL,1,1.0,1,225,0,0,0,0
CUST1013896,2026-06,PL,1,2.0,2,269,1,0,0,0
CUST1013896,2026-06,RD,2,3.0,4,457,2,1,0,0
CUST1013898,2026-06,CC,1,5.0,5,235,1,1,0,1
CUST1013898,2026-06,PL,1,3.0,3,193,1,1,0,0
CUST1013898,2026-06,SA,1,3.0,3,307,1,1,0,0
CUST1013899,2026-06,CC,1,4.0,4,351,1,1,0,0
CUST1013899,2026-06,PL,1,2.0,2,321,1,0,0,0
CUST1013899,2026-06,RD,1,1.0,1,98,0,0,0,0
CUST1013899,2026-06,SA,2,3.0,3,510,2,2,0,0
CUST1013900,2026-06,RD,1,3.0,3,332,1,1,0,0
CUST1013900,2026-06,SA,1,4.0,4,270,1,1,0,0
CUST1013901,2026-06,CC,1,3.0,3,284,1,1,0,0
CUST1013901,2026-06,HL,1,1.0,1,204,0,0,0,1
CUST1013901,2026-06,PL,1,3.0,3,426,1,1,0,0
CUST1013902,2026-06,HL,1,2.0,2,332,1,0,0,0
CUST1013902,2026-06,RD,1,2.0,2,271,1,0,0,0
CUST1013903,2026-06,PL,1,4.0,4,332,1,1,0,0
CUST1013904,2026-06,HL,1,5.0,5,369,1,1,0,1
CUST1013904,2026-06,SA,1,1.0,1,201,0,0,0,1
CUST1013905,2026-06,RD,1,4.0,4,363,1,1,0,1
CUST1013906,2026-06,HL,1,5.0,5,221,1,1,0,0
CUST1013906,2026-06,MF,2,3.0,4,662,2,1,0,2
CUST1013906,2026-06,PL,1,5.0,5,172,1,1,0,0
CUST1013906,2026-06,SA,1,1.0,1,289,0,0,0,0
CUST1013907,2026-06,CC,1,3.0,3,477,1,1,0,0
CUST1013907,2026-06,HL,1,2.0,2,385,1,0,0,0
CUST1013907,2026-06,MF,1,3.0,3,378,1,1,0,0
CUST1013908,2026-06,MF,1,2.0,2,414,1,0,0,1
CUST1013909,2026-06,CC,1,1.0,1,279,1,0,0,0
CUST1013909,2026-06,HL,1,1.0,1,135,0,0,0,0
CUST1013909,2026-06,MF,1,1.0,1,299,0,0,0,1
CUST1013910,2026-06,PL,1,4.0,4,423,1,1,0,0
CUST1013911,2026-06,MF,1,5.0,5,412,1,1,0,1
CUST1013911,2026-06,PL,1,1.0,1,329,0,0,0,0
CUST1013912,2026-06,CC,1,5.0,5,420,1,1,0,0
CUST1013912,2026-06,PL,1,4.0,4,323,1,1,0,1
CUST1013913,2026-06,MF,1,3.0,3,252,1,1,0,1
CUST1013914,2026-06,MF,1,3.0,3,200,1,1,0,0
CUST1013914,2026-06,SA,1,2.0,2,291,1,0,0,0
CUST1013916,2026-06,PL,1,3.0,3,301,1,1,0,0
CUST1013917,2026-06,MF,1,2.0,2,116,1,0,0,1
CUST1013919,2026-06,MF,2,4.0,4,257,2,2,0,2
CUST1013920,2026-06,HL,1,1.0,1,37,0,0,0,1
CUST1013921,2026-06,HL,2,1.0,1,391,0,0,0,1
CUST1013922,2026-06,CC,2,4.5,5,773,2,2,0,2
CUST1013922,2026-06,SA,1,2.0,2,311,1,0,0,0
CUST1013923,2026-06,MF,1,3.0,3,159,1,1,0,0
CUST1013923,2026-06,PL,1,1.0,1,264,0,0,0,0
CUST1013924,2026-06,CC,2,2.5,4,512,1,1,0,0
CUST1013924,2026-06,MF,1,1.0,1,151,0,0,0,0
CUST1013924,2026-06,PL,1,3.0,3,109,1,1,0,0
CUST1013926,2026-06,PL,1,3.0,3,369,1,1,0,0
CUST1013926,2026-06,RD,1,2.0,2,336,1,0,0,0
CUST1013929,2026-06,RD,1,2.0,2,62,1,0,0,1
CUST1013932,2026-06,CC,1,1.0,1,180,0,0,0,0
CUST1013933,2026-06,HL,2,4.0,5,604,2,2,0,2
CUST1013933,2026-06,SA,1,3.0,3,281,1,1,0,0
CUST1013934,2026-06,CC,1,5.0,5,88,1,1,0,0
CUST1013936,2026-06,PL,1,2.0,2,370,1,0,0,1
CUST1013937,2026-06,PL,1,2.0,2,178,1,0,0,1
CUST1013938,2026-06,CC,1,3.0,3,300,1,1,0,1
CUST1013938,2026-06,MF,1,1.0,1,276,0,0,0,0
CUST1013938,2026-06,SA,2,3.5,4,813,2,2,0,0
CUST1013939,2026-06,PL,1,1.0,1,89,0,0,0,0
CUST1013940,2026-06,CC,2,2.5,3,707,2,1,0,0
CUST1013940,2026-06,HL,1,1.0,1,157,1,0,0,1
CUST1013940,2026-06,SA,1,4.0,4,341,1,1,0,0
CUST1013941,2026-06,CC,2,1.5,2,626,2,0,0,0
CUST1013941,2026-06,RD,1,5.0,5,122,1,1,0,1
CUST1013942,2026-06,PL,1,2.0,2,101,1,0,0,1
CUST1013944,2026-06,CC,1,3.0,3,236,1,1,0,0
CUST1013945,2026-06,HL,1,2.0,2,250,1,0,0,0
CUST1013945,2026-06,RD,1,1.0,1,272,0,0,0,0
CUST1013946,2026-06,CC,1,3.0,3,336,1,1,0,0
CUST1013946,2026-06,SA,3,2.0,2,619,3,0,0,3
CUST1013947,2026-06,MF,1,4.0,4,166,1,1,0,0
CUST1013948,2026-06,PL,1,4.0,4,356,1,1,0,1
CUST1013950,2026-06,MF,1,2.0,2,144,1,0,0,0
CUST1013951,2026-06,MF,1,1.0,1,245,0,0,0,1
CUST1013952,2026-06,RD,1,2.0,2,203,1,0,0,0
CUST1013953,2026-06,CC,1,4.0,4,124,1,1,0,1
CUST1013953,2026-06,HL,1,3.0,3,417,1,1,0,0
CUST1013953,2026-06,MF,3,3.0,4,946,3,2,0,0
CUST1013955,2026-06,HL,1,2.0,2,329,1,0,0,0
CUST1013956,2026-06,CC,1,1.0,1,210,0,0,0,1
CUST1013957,2026-06,CC,1,2.0,2,254,1,0,0,1
CUST1013957,2026-06,RD,1,2.0,2,238,1,0,0,0
CUST1013958,2026-06,MF,1,3.0,3,121,1,1,0,1
CUST1013958,2026-06,PL,2,2.0,3,635,2,1,0,0
CUST1013959,2026-06,HL,1,1.0,1,285,0,0,0,1
CUST1013960,2026-06,CC,1,5.0,5,135,1,1,0,0
CUST1013960,2026-06,HL,2,3.5,4,416,2,2,0,0
CUST1013960,2026-06,PL,1,3.0,3,376,1,1,0,0
CUST1013961,2026-06,CC,1,3.0,3,268,1,1,0,0
CUST1013961,2026-06,RD,1,2.0,2,391,1,0,0,1
CUST1013963,2026-06,CC,1,2.0,2,349,1,0,0,0
CUST1013963,2026-06,HL,1,5.0,5,320,1,1,0,0
CUST1013963,2026-06,MF,1,2.0,2,268,1,0,0,1
CUST1013963,2026-06,PL,1,1.0,1,176,0,0,0,1
CUST1013963,2026-06,RD,2,3.5,4,597,2,2,0,0
CUST1013964,2026-06,CC,3,4.0,5,916,3,3,0,0
CUST1013964,2026-06,MF,2,4.0,4,680,2,2,0,0
CUST1013964,2026-06,SA,1,2.0,2,255,1,0,0,0
CUST1013965,2026-06,CC,1,3.0,3,78,1,1,0,0
CUST1013965,2026-06,MF,1,4.0,4,263,1,1,0,0
CUST1013965,2026-06,RD,1,2.0,2,350,1,0,0,1
CUST1013965,2026-06,SA,1,4.0,4,453,1,1,0,0
CUST1013966,2026-06,SA,1,4.0,4,292,1,1,0,0
CUST1013967,2026-06,PL,1,2.0,2,324,1,0,0,0
CUST1013968,2026-06,HL,2,4.0,4,540,2,2,0,0
CUST1013968,2026-06,RD,1,3.0,3,214,1,1,0,0
CUST1013969,2026-06,PL,2,4.5,5,597,2,2,0,0
CUST1013969,2026-06,RD,1,2.0,2,269,1,0,0,0
CUST1013970,2026-06,HL,1,2.0,2,104,1,0,0,0
CUST1013971,2026-06,CC,1,3.0,3,131,1,1,0,1
CUST1013972,2026-06,CC,1,4.0,4,66,1,1,0,1
CUST1013972,2026-06,MF,2,2.5,3,322,2,1,0,0
CUST1013972,2026-06,PL,1,1.0,1,209,0,0,0,1
CUST1013973,2026-06,PL,1,3.0,3,282,1,1,0,1
CUST1013974,2026-06,HL,1,1.0,1,281,0,0,0,0
CUST1013974,2026-06,RD,2,2.0,3,544,1,1,0,0
CUST1013974,2026-06,SA,1,1.0,1,175,1,0,0,0
CUST1013975,2026-06,RD,1,3.0,3,215,1,1,0,0
CUST1013976,2026-06,PL,1,4.0,4,296,1,1,0,0
CUST1013976,2026-06,RD,3,2.0,3,742,3,1,0,0
CUST1013977,2026-06,SA,1,2.0,2,119,1,0,0,0
CUST1013978,2026-06,PL,1,3.0,3,198,1,1,0,0
CUST1013979,2026-06,RD,1,1.0,1,243,0,0,0,0
CUST1013980,2026-06,CC,1,2.0,2,398,1,0,0,0
CUST1013980,2026-06,PL,1,5.0,5,392,1,1,0,0
CUST1013980,2026-06,SA,2,3.0,4,307,2,1,0,1
CUST1013981,2026-06,SA,1,1.0,1,236,0,0,0,0
CUST1013982,2026-06,RD,1,1.0,1,163,0,0,0,0
CUST1013983,2026-06,CC,2,2.0,2,471,2,0,0,0
CUST1013983,2026-06,HL,1,4.0,4,345,1,1,0,0
CUST1013983,2026-06,MF,1,3.0,3,381,1,1,0,0
CUST1013983,2026-06,PL,1,4.0,4,128,1,1,0,0
CUST1013985,2026-06,CC,1,4.0,4,392,1,1,0,0
CUST1013985,2026-06,PL,1,3.0,3,274,1,1,0,0
CUST1013985,2026-06,RD,1,4.0,4,104,1,1,0,0
CUST1013985,2026-06,SA,2,1.0,1,421,1,0,0,2
CUST1013986,2026-06,CC,1,4.0,4,90,1,1,0,1
CUST1013986,2026-06,PL,2,2.5,3,585,2,1,0,0
CUST1013987,2026-06,HL,1,2.0,2,177,1,0,0,0
CUST1013989,2026-06,CC,2,3.0,4,538,2,1,0,0
CUST1013989,2026-06,MF,1,2.0,2,150,1,0,0,0
CUST1013989,2026-06,PL,1,3.0,3,315,1,1,0,1
CUST1013989,2026-06,RD,2,3.0,4,363,2,1,0,0
CUST1013990,2026-06,CC,2,5.0,5,843,2,2,0,1
CUST1013990,2026-06,RD,2,1.0,1,254,0,0,0,0
CUST1013990,2026-06,SA,1,4.0,4,302,1,1,0,0
CUST1013991,2026-06,CC,1,3.0,3,265,1,1,0,1
CUST1013991,2026-06,MF,1,4.0,4,258,1,1,0,0
CUST1013992,2026-06,HL,1,3.0,3,318,1,1,0,0
CUST1013993,2026-06,CC,1,2.0,2,295,1,0,0,0
CUST1013993,2026-06,PL,1,3.0,3,232,1,1,0,0
CUST1013993,2026-06,SA,1,1.0,1,290,1,0,0,1
CUST1013994,2026-06,CC,3,1.6666666666666667,2,705,2,0,0,3
CUST1013994,2026-06,MF,1,2.0,2,214,1,0,0,0
CUST1013994,2026-06,PL,1,2.0,2,195,1,0,0,0
CUST1013994,2026-06,RD,2,1.5,2,252,1,0,0,0
CUST1013995,2026-06,MF,2,4.0,4,587,2,2,0,0
CUST1013995,2026-06,SA,1,1.0,1,262,0,0,0,0
CUST1013996,2026-06,CC,1,3.0,3,359,1,1,0,0
CUST1013996,2026-06,PL,2,3.0,4,444,2,1,0,0
CUST1013997,2026-06,PL,1,1.0,1,282,0,0,0,0
CUST1013997,2026-06,SA,1,3.0,3,132,1,1,0,1
CUST1013998,2026-06,HL,2,2.0,3,174,1,1,0,0
CUST1013999,2026-06,CC,1,3.0,3,385,1,1,0,0
CUST1014000,2026-06,CC,1,2.0,2,147,1,0,0,0
CUST1014000,2026-06,HL,1,1.0,1,127,0,0,0,1
CUST1014000,2026-06,PL,1,4.0,4,269,1,1,0,0
CUST1014001,2026-06,CC,1,2.0,2,162,1,0,0,0
CUST1014001,2026-06,SA,1,3.0,3,231,1,1,0,0
CUST1014002,2026-06,RD,1,3.0,3,369,1,1,0,0
CUST1014003,2026-06,HL,1,4.0,4,248,1,1,0,0
CUST1014004,2026-06,HL,1,1.0,1,315,0,0,0,0
CUST1014004,2026-06,PL,1,1.0,1,266,0,0,0,0
CUST1014005,2026-06,MF,1,4.0,4,114,1,1,0,1
CUST1014005,2026-06,PL,2,4.5,5,893,2,2,0,0
CUST1014007,2026-06,CC,1,4.0,4,183,1,1,0,0
CUST1014007,2026-06,MF,1,2.0,2,230,1,0,0,1
CUST1014007,2026-06,PL,1,3.0,3,196,1,1,0,0
CUST1014008,2026-06,PL,1,2.0,2,140,1,0,0,1
CUST1014009,2026-06,MF,2,3.5,5,349,2,1,0,0
CUST1014010,2026-06,CC,2,3.5,4,445,2,2,0,1
CUST1014010,2026-06,MF,1,4.0,4,346,1,1,0,0
CUST1014011,2026-06,CC,1,4.0,4,356,1,1,0,0
CUST1014011,2026-06,PL,1,3.0,3,298,1,1,0,0
CUST1014011,2026-06,RD,1,4.0,4,290,1,1,0,0
CUST1014013,2026-06,CC,1,1.0,1,295,0,0,0,0
CUST1014013,2026-06,PL,1,2.0,2,252,1,0,0,0
CUST1014016,2026-06,PL,1,4.0,4,288,1,1,0,0
CUST1014017,2026-06,RD,1,2.0,2,136,1,0,0,1
CUST1014018,2026-06,CC,1,2.0,2,214,1,0,0,1
CUST1014018,2026-06,PL,1,2.0,2,379,1,0,0,1
CUST1014018,2026-06,RD,1,2.0,2,245,1,0,0,0
CUST1014018,2026-06,SA,1,1.0,1,222,0,0,0,0
CUST1014019,2026-06,HL,2,2.0,2,328,2,0,0,1
CUST1014019,2026-06,MF,1,2.0,2,282,1,0,0,1
CUST1014019,2026-06,SA,1,4.0,4,344,1,1,0,0
CUST1014021,2026-06,CC,1,2.0,2,214,1,0,0,0
CUST1014021,2026-06,HL,1,1.0,1,107,0,0,0,0
CUST1014021,2026-06,RD,1,4.0,4,445,1,1,0,1
CUST1014022,2026-06,MF,1,2.0,2,339,1,0,0,0
CUST1014022,2026-06,PL,2,1.5,2,622,1,0,0,1
CUST1014022,2026-06,RD,1,1.0,1,195,0,0,0,1
CUST1014023,2026-06,MF,2,2.0,2,469,2,0,0,2
CUST1014024,2026-06,HL,1,2.0,2,302,1,0,0,0
CUST1014024,2026-06,RD,1,3.0,3,167,1,1,0,0
CUST1014025,2026-06,CC,1,1.0,1,254,0,0,0,0
CUST1014027,2026-06,MF,1,6.0,6,415,1,1,1,0
CUST1014028,2026-06,CC,1,1.0,1,48,0,0,0,1
CUST1014028,2026-06,RD,1,3.0,3,319,1,1,0,0
CUST1014029,2026-06,RD,1,2.0,2,333,1,0,0,0
CUST1014030,2026-06,CC,3,3.6666666666666665,4,885,3,3,0,1
CUST1014031,2026-06,RD,1,3.0,3,255,1,1,0,1
CUST1014032,2026-06,HL,2,3.0,4,573,2,1,0,0
CUST1014033,2026-06,PL,1,2.0,2,292,1,0,0,1
CUST1014034,2026-06,HL,1,1.0,1,92,1,0,0,1
CUST1014034,2026-06,PL,1,2.0,2,383,1,0,0,0
CUST1014035,2026-06,MF,1,1.0,1,297,1,0,0,1
CUST1014035,2026-06,PL,1,4.0,4,376,1,1,0,0
CUST1014036,2026-06,PL,1,2.0,2,93,1,0,0,0
CUST1014036,2026-06,SA,2,2.5,3,359,2,1,0,2
CUST1014038,2026-06,CC,2,1.0,1,434,0,0,0,0
CUST1014039,2026-06,CC,1,2.0,2,356,1,0,0,0
CUST1014039,2026-06,RD,2,2.5,3,558,2,1,0,0
CUST1014040,2026-06,CC,1,3.0,3,381,1,1,0,0
CUST1014040,2026-06,HL,2,1.5,2,469,1,0,0,2
CUST1014040,2026-06,MF,1,4.0,4,305,1,1,0,0
CUST1014040,2026-06,PL,1,1.0,1,120,0,0,0,0
CUST1014041,2026-06,CC,1,3.0,3,352,1,1,0,0
CUST1014041,2026-06,PL,1,3.0,3,397,1,1,0,0
CUST1014042,2026-06,MF,1,1.0,1,159,0,0,0,0
CUST1014042,2026-06,RD,2,3.0,4,661,2,1,0,0
CUST1014043,2026-06,RD,2,1.5,2,315,1,0,0,2
CUST1014043,2026-06,SA,1,2.0,2,187,1,0,0,0
CUST1014044,2026-06,CC,1,3.0,3,230,1,1,0,0
CUST1014045,2026-06,PL,1,2.0,2,80,1,0,0,0
CUST1014046,2026-06,PL,1,2.0,2,104,1,0,0,0
CUST1014047,2026-06,HL,1,2.0,2,76,1,0,0,0
CUST1014048,2026-06,MF,1,2.0,2,236,1,0,0,0
CUST1014048,2026-06,RD,1,1.0,1,225,1,0,0,1
CUST1014049,2026-06,CC,2,3.5,4,621,2,2,0,0
CUST1014049,2026-06,PL,2,2.5,3,426,2,1,0,0
CUST1014050,2026-06,MF,1,1.0,1,242,0,0,0,0
CUST1014051,2026-06,PL,2,2.5,3,516,2,1,0,0
CUST1014051,2026-06,SA,2,1.5,2,544,1,0,0,1
CUST1014052,2026-06,CC,1,2.0,2,158,1,0,0,0
CUST1014052,2026-06,SA,1,2.0,2,86,1,0,0,1
CUST1014054,2026-06,CC,2,5.5,6,325,2,2,1,0
CUST1014055,2026-06,CC,2,3.0,3,676,2,2,0,1
CUST1014055,2026-06,SA,1,3.0,3,274,1,1,0,0
CUST1014056,2026-06,CC,2,2.5,3,299,2,1,0,0
CUST1014056,2026-06,RD,1,2.0,2,132,1,0,0,0
CUST1014057,2026-06,CC,3,3.0,5,504,3,2,0,2
CUST1014059,2026-06,CC,1,2.0,2,310,1,0,0,0
CUST1014059,2026-06,PL,1,1.0,1,129,0,0,0,1
CUST1014059,2026-06,RD,1,3.0,3,407,1,1,0,0
CUST1014060,2026-06,CC,1,3.0,3,224,1,1,0,1
CUST1014060,2026-06,RD,1,1.0,1,274,0,0,0,1
CUST1014061,2026-06,CC,1,4.0,4,167,1,1,0,0
CUST1014061,2026-06,PL,1,3.0,3,395,1,1,0,0
CUST1014062,2026-06,CC,1,4.0,4,126,1,1,0,1
CUST1014062,2026-06,HL,1,2.0,2,312,1,0,0,0
CUST1014062,2026-06,PL,1,3.0,3,305,1,1,0,0
CUST1014063,2026-06,HL,3,3.0,4,670,3,2,0,3
CUST1014063,2026-06,PL,1,1.0,1,171,0,0,0,0
CUST1014063,2026-06,RD,1,2.0,2,222,1,0,0,1
CUST1014064,2026-06,MF,1,2.0,2,329,1,0,0,0
CUST1014064,2026-06,SA,1,1.0,1,343,0,0,0,0
CUST1014065,2026-06,CC,1,4.0,4,105,1,1,0,0
CUST1014065,2026-06,MF,2,3.0,4,590,2,1,0,2
CUST1014065,2026-06,PL,1,2.0,2,25,1,0,0,1
CUST1014066,2026-06,RD,1,4.0,4,262,1,1,0,0
CUST1014066,2026-06,SA,1,2.0,2,429,1,0,0,0
CUST1014067,2026-06,HL,1,5.0,5,374,1,1,0,0
CUST1014067,2026-06,SA,1,1.0,1,97,0,0,0,1
CUST1014068,2026-06,HL,1,1.0,1,248,0,0,0,0
CUST1014069,2026-06,HL,1,2.0,2,130,1,0,0,0
CUST1014069,2026-06,RD,1,2.0,2,121,1,0,0,1
CUST1014070,2026-06,CC,1,3.0,3,192,1,1,0,0
CUST1014070,2026-06,PL,1,5.0,5,408,1,1,0,0
CUST1014070,2026-06,RD,1,1.0,1,59,0,0,0,0
CUST1014072,2026-06,CC,1,2.0,2,166,1,0,0,0
CUST1014073,2026-06,MF,1,2.0,2,260,1,0,0,0
CUST1014074,2026-06,CC,1,1.0,1,94,1,0,0,1
CUST1014074,2026-06,HL,1,1.0,1,231,0,0,0,1
CUST1014075,2026-06,CC,1,3.0,3,133,1,1,0,1
CUST1014075,2026-06,MF,1,4.0,4,368,1,1,0,0
CUST1014075,2026-06,PL,1,2.0,2,76,1,0,0,0
CUST1014076,2026-06,HL,1,2.0,2,308,1,0,0,0
CUST1014076,2026-06,SA,1,1.0,1,246,0,0,0,0
CUST1014078,2026-06,PL,1,2.0,2,246,1,0,0,0
CUST1014079,2026-06,HL,1,1.0,1,264,0,0,0,0
CUST1014079,2026-06,RD,1,2.0,2,248,1,0,0,0
CUST1014080,2026-06,HL,2,2.5,4,427,1,1,0,0
CUST1014081,2026-06,HL,1,2.0,2,121,1,0,0,0
CUST1014081,2026-06,MF,1,1.0,1,160,0,0,0,1
CUST1014082,2026-06,RD,1,3.0,3,324,1,1,0,1
CUST1014083,2026-06,CC,1,2.0,2,206,1,0,0,0
CUST1014083,2026-06,PL,1,5.0,5,283,1,1,0,0
CUST1014084,2026-06,MF,1,4.0,4,326,1,1,0,0
CUST1014085,2026-06,HL,2,3.5,4,645,2,2,0,0
CUST1014085,2026-06,SA,1,3.0,3,201,1,1,0,0
CUST1014087,2026-06,RD,1,2.0,2,173,1,0,0,0
