Customer ID,Month period,propensity_score,product_code
CUST1001840,2026-06,0.342,RD
CUST1001841,2026-06,0.4923,RD
CUST1001842,2026-06,0.5193,RD
CUST1001843,2026-06,0.2304,RD
CUST1001844,2026-06,0.201,RD
CUST1001845,2026-06,0.4108,RD
CUST1001846,2026-06,0.2707,RD
CUST1001847,2026-06,0.3597,RD
CUST1001848,2026-06,0.3438,RD
CUST1001849,2026-06,0.4142,RD
CUST1001850,2026-06,0.451,RD
CUST1001851,2026-06,0.2891,RD
CUST1001852,2026-06,0.3136,RD
CUST1001853,2026-06,0.3101,RD
CUST1001854,2026-06,0.2358,RD
CUST1001855,2026-06,0.3203,RD
CUST1001856,2026-06,0.4374,RD
CUST1001857,2026-06,0.2394,RD
CUST1001858,2026-06,0.4716,RD
CUST1001859,2026-06,0.2872,RD
CUST1001860,2026-06,0.314,RD
CUST1001861,2026-06,0.2272,RD
CUST1001862,2026-06,0.1871,RD
CUST1001863,2026-06,0.604,RD
CUST1001864,2026-06,0.2705,RD
CUST1001865,2026-06,0.5961,RD
CUST1001866,2026-06,0.2582,RD
CUST1001867,2026-06,0.3928,RD
CUST1001868,2026-06,0.2793,RD
CUST1001869,2026-06,0.2138,RD
CUST1001870,2026-06,0.317,RD
CUST1001871,2026-06,0.2806,RD
CUST1001872,2026-06,0.4458,RD
CUST1001873,2026-06,0.2554,RD
CUST1001874,2026-06,0.4094,RD
CUST1001875,2026-06,0.3728,RD
CUST1001876,2026-06,0.3968,RD
CUST1001877,2026-06,0.1897,RD
CUST1001878,2026-06,0.2532,RD
CUST1001879,2026-06,0.4201,RD
CUST1001880,2026-06,0.3086,RD
CUST1001881,2026-06,0.3874,RD
CUST1001882,2026-06,0.3432,RD
CUST1001883,2026-06,0.2916,RD
CUST1001884,2026-06,0.2806,RD
CUST1001885,2026-06,0.2689,RD
CUST1001886,2026-06,0.3551,RD
CUST1001887,2026-06,0.3071,RD
CUST1001888,2026-06,0.4311,RD
CUST1001889,2026-06,0.4002,RD
CUST1001890,2026-06,0.4024,RD
CUST1001891,2026-06,0.1931,RD
CUST1001892,2026-06,0.4569,RD
CUST1001893,2026-06,0.303,RD
CUST1001894,2026-06,0.3859,RD
CUST1001895,2026-06,0.1992,RD
CUST1001896,2026-06,0.2826,RD
CUST1001897,2026-06,0.3506,RD
CUST1001898,2026-06,0.4792,RD
CUST1001899,2026-06,0.3455,RD
CUST1001900,2026-06,0.3506,RD
CUST1001901,2026-06,0.3503,RD
CUST1001902,2026-06,0.4277,RD
CUST1001903,2026-06,0.4046,RD
CUST1001904,2026-06,0.1226,RD
CUST1001905,2026-06,0.3381,RD
CUST1001906,2026-06,0.503,RD
CUST1001907,2026-06,0.3263,RD
CUST1001908,2026-06,0.2454,RD
CUST1001909,2026-06,0.1756,RD
CUST1001910,2026-06,0.4567,RD
CUST1001911,2026-06,0.4439,RD
CUST1001912,2026-06,0.334,RD
CUST1001913,2026-06,0.6485,RD
CUST1001914,2026-06,0.3855,RD
CUST1001915,2026-06,0.3424,RD
CUST1001916,2026-06,0.2917,RD
CUST1001917,2026-06,0.3458,RD
CUST1001918,2026-06,0.3256,RD
CUST1001919,2026-06,0.4222,RD
CUST1001920,2026-06,0.6763,RD
CUST1001921,2026-06,0.4755,RD
CUST1001922,2026-06,0.4285,RD
CUST1001923,2026-06,0.3756,RD
CUST1001924,2026-06,0.324,RD
CUST1001925,2026-06,0.3467,RD
CUST1001926,2026-06,0.2962,RD
CUST1001927,2026-06,0.302,RD
CUST1001928,2026-06,0.3795,RD
CUST1001929,2026-06,0.5181,RD
CUST1001930,2026-06,0.4453,RD
CUST1001931,2026-06,0.407,RD
CUST1001932,2026-06,0.3291,RD
CUST1001933,2026-06,0.3192,RD
CUST1001934,2026-06,0.364,RD
CUST1001935,2026-06,0.3464,RD
CUST1001936,2026-06,0.349,RD
CUST1001937,2026-06,0.543,RD
CUST1001938,2026-06,0.2877,RD
CUST1001939,2026-06,0.669,RD
CUST1001940,2026-06,0.1859,RD
CUST1001941,2026-06,0.178,RD
CUST1001942,2026-06,0.609,RD
CUST1001943,2026-06,0.2079,RD
CUST1001944,2026-06,0.3677,RD
CUST1001945,2026-06,0.3739,RD
CUST1001946,2026-06,0.5299,RD
CUST1001947,2026-06,0.3432,RD
CUST1001948,2026-06,0.2634,RD
CUST1001949,2026-06,0.3549,RD
CUST1001950,2026-06,0.3851,RD
CUST1001951,2026-06,0.3426,RD
CUST1001952,2026-06,0.5378,RD
CUST1001953,2026-06,0.2513,RD
CUST1001954,2026-06,0.3541,RD
CUST1001955,2026-06,0.5951,RD
CUST1001956,2026-06,0.3938,RD
CUST1001957,2026-06,0.4484,RD
CUST1001958,2026-06,0.4519,RD
CUST1001959,2026-06,0.1338,RD
CUST1001960,2026-06,0.4873,RD
CUST1001961,2026-06,0.4121,RD
CUST1001962,2026-06,0.5351,RD
CUST1001963,2026-06,0.2507,RD
CUST1001964,2026-06,0.1476,RD
CUST1001965,2026-06,0.4798,RD
CUST1001966,2026-06,0.3316,RD
CUST1001967,2026-06,0.3214,RD
CUST1001968,2026-06,0.4438,RD
CUST1001969,2026-06,0.3923,RD
CUST1001970,2026-06,0.2797,RD
CUST1001971,2026-06,0.3896,RD
CUST1001972,2026-06,0.2338,RD
CUST1001973,2026-06,0.3167,RD
CUST1001974,2026-06,0.3573,RD
CUST1001975,2026-06,0.2124,RD
CUST1001976,2026-06,0.3256,RD
CUST1001977,2026-06,0.2717,RD
CUST1001978,2026-06,0.2969,RD
CUST1001979,2026-06,0.4623,RD
CUST1001980,2026-06,0.1761,RD
CUST1001981,2026-06,0.4574,RD
CUST1001982,2026-06,0.3185,RD
CUST1001983,2026-06,0.6683,RD
CUST1001984,2026-06,0.1949,RD
CUST1001985,2026-06,0.4111,RD
CUST1001986,2026-06,0.2287,RD
CUST1001987,2026-06,0.2891,RD
CUST1001988,2026-06,0.3483,RD
CUST1001989,2026-06,0.3425,RD
CUST1001990,2026-06,0.4369,RD
CUST1001991,2026-06,0.2325,RD
CUST1001992,2026-06,0.3801,RD
CUST1001993,2026-06,0.3043,RD
CUST1001994,2026-06,0.2506,RD
CUST1001995,2026-06,0.2961,RD
CUST1001996,2026-06,0.2946,RD
CUST1001997,2026-06,0.142,RD
CUST1001998,2026-06,0.4216,RD
CUST1001999,2026-06,0.3439,RD
CUST1002000,2026-06,0.3962,RD
CUST1002001,2026-06,0.1477,RD
CUST1002002,2026-06,0.3181,RD
CUST1002003,2026-06,0.3111,RD
CUST1002004,2026-06,0.4113,RD
CUST1002005,2026-06,0.2583,RD
CUST1002006,2026-06,0.2944,RD
CUST1002007,2026-06,0.2671,RD
CUST1002008,2026-06,0.2833,RD
CUST1002009,2026-06,0.2825,RD
CUST1002010,2026-06,0.6032,RD
CUST1002011,2026-06,0.4715,RD
CUST1002012,2026-06,0.3727,RD
CUST1002013,2026-06,0.6427,RD
CUST1002014,2026-06,0.3844,RD
CUST1002015,2026-06,0.3071,RD
CUST1002016,2026-06,0.5476,RD
CUST1002017,2026-06,0.236,RD
CUST1002018,2026-06,0.475,RD
CUST1002019,2026-06,0.186,RD
CUST1002020,2026-06,0.2837,RD
CUST1002021,2026-06,0.3634,RD
CUST1002022,2026-06,0.3534,RD
CUST1002023,2026-06,0.062,RD
CUST1002024,2026-06,0.3961,RD
CUST1002025,2026-06,0.3567,RD
CUST1002026,2026-06,0.3671,RD
CUST1002027,2026-06,0.5352,RD
CUST1002028,2026-06,0.335,RD
CUST1002029,2026-06,0.314,RD
CUST1002030,2026-06,0.2136,RD
CUST1002031,2026-06,0.5835,RD
CUST1002032,2026-06,0.2202,RD
CUST1002033,2026-06,0.2211,RD
CUST1002034,2026-06,0.4141,RD
CUST1002035,2026-06,0.0838,RD
CUST1002036,2026-06,0.3944,RD
CUST1002037,2026-06,0.2817,RD
CUST1002038,2026-06,0.2162,RD
CUST1002039,2026-06,0.3908,RD
CUST1002040,2026-06,0.4198,RD
CUST1002041,2026-06,0.3304,RD
CUST1002042,2026-06,0.0195,RD
CUST1002043,2026-06,0.4028,RD
CUST1002044,2026-06,0.2017,RD
CUST1002045,2026-06,0.2813,RD
CUST1002046,2026-06,0.6016,RD
CUST1002047,2026-06,0.4159,RD
CUST1002048,2026-06,0.2954,RD
CUST1002049,2026-06,0.2238,RD
CUST1002050,2026-06,0.4389,RD
CUST1002051,2026-06,0.441,RD
CUST1002052,2026-06,0.0994,RD
CUST1002053,2026-06,0.1937,RD
CUST1002054,2026-06,0.2139,RD
CUST1002055,2026-06,0.1076,RD
CUST1002056,2026-06,0.3454,RD
CUST1002057,2026-06,0.3744,RD
CUST1002058,2026-06,0.4106,RD
CUST1002059,2026-06,0.3264,RD
CUST1002060,2026-06,0.2273,RD
CUST1002061,2026-06,0.3451,RD
CUST1002062,2026-06,0.2351,RD
CUST1002063,2026-06,0.2917,RD
CUST1002064,2026-06,0.1529,RD
CUST1002065,2026-06,0.4533,RD
CUST1002066,2026-06,0.2407,RD
CUST1002067,2026-06,0.6188,RD
CUST1002068,2026-06,0.3852,RD
CUST1002069,2026-06,0.475,RD
CUST1002070,2026-06,0.4,RD
CUST1002071,2026-06,0.0723,RD
CUST1002072,2026-06,0.3252,RD
CUST1002073,2026-06,0.316,RD
CUST1002074,2026-06,0.4206,RD
CUST1002075,2026-06,0.3197,RD
CUST1002076,2026-06,0.5064,RD
CUST1002077,2026-06,0.2863,RD
CUST1002078,2026-06,0.4223,RD
CUST1002079,2026-06,0.4353,RD
CUST1002080,2026-06,0.4122,RD
CUST1002081,2026-06,0.1587,RD
CUST1002082,2026-06,0.2237,RD
CUST1002083,2026-06,0.4608,RD
CUST1002084,2026-06,0.163,RD
CUST1002085,2026-06,0.3016,RD
CUST1002086,2026-06,0.2141,RD
CUST1002087,2026-06,0.1182,RD
CUST1002088,2026-06,0.6462,RD
CUST1002089,2026-06,0.3252,RD
CUST1002090,2026-06,0.3726,RD
CUST1002091,2026-06,0.4869,RD
CUST1002092,2026-06,0.5772,RD
CUST1002093,2026-06,0.406,RD
CUST1002094,2026-06,0.4337,RD
CUST1002095,2026-06,0.3998,RD
CUST1002096,2026-06,0.4441,RD
CUST1002097,2026-06,0.285,RD
CUST1002098,2026-06,0.2068,RD
CUST1002099,2026-06,0.3929,RD
CUST1002100,2026-06,0.327,RD
CUST1002101,2026-06,0.2491,RD
CUST1002102,2026-06,0.2903,RD
CUST1002103,2026-06,0.3532,RD
CUST1002104,2026-06,0.1503,RD
CUST1002105,2026-06,0.3155,RD
CUST1002106,2026-06,0.2995,RD
CUST1002107,2026-06,0.5915,RD
CUST1002108,2026-06,0.2875,RD
CUST1002109,2026-06,0.4324,RD
CUST1002110,2026-06,0.2754,RD
CUST1002111,2026-06,0.2751,RD
CUST1002112,2026-06,0.2348,RD
CUST1002113,2026-06,0.4647,RD
CUST1002114,2026-06,0.1928,RD
CUST1002115,2026-06,0.5299,RD
CUST1002116,2026-06,0.2856,RD
CUST1002117,2026-06,0.3243,RD
CUST1002118,2026-06,0.2299,RD
CUST1002119,2026-06,0.5496,RD
CUST1002120,2026-06,0.2577,RD
CUST1002121,2026-06,0.1492,RD
CUST1002122,2026-06,0.2136,RD
CUST1002123,2026-06,0.2925,RD
CUST1002124,2026-06,0.4501,RD
CUST1002125,2026-06,0.3051,RD
CUST1002126,2026-06,0.5918,RD
CUST1002127,2026-06,0.3304,RD
CUST1002128,2026-06,0.4477,RD
CUST1002129,2026-06,0.3911,RD
CUST1002130,2026-06,0.3953,RD
CUST1002131,2026-06,0.3248,RD
CUST1002132,2026-06,0.6213,RD
CUST1002133,2026-06,0.3775,RD
CUST1002134,2026-06,0.5953,RD
CUST1002135,2026-06,0.4236,RD
CUST1002136,2026-06,0.3098,RD
CUST1002137,2026-06,0.4847,RD
CUST1002138,2026-06,0.3916,RD
CUST1002139,2026-06,0.281,RD
CUST1002140,2026-06,0.4864,RD
CUST1002141,2026-06,0.2511,RD
CUST1002142,2026-06,0.4216,RD
CUST1002143,2026-06,0.2932,RD
CUST1002144,2026-06,0.2512,RD
CUST1002145,2026-06,0.1829,RD
CUST1002146,2026-06,0.3465,RD
CUST1002147,2026-06,0.2614,RD
CUST1002148,2026-06,0.2716,RD
CUST1002149,2026-06,0.3161,RD
CUST1002150,2026-06,0.1963,RD
CUST1002151,2026-06,0.3232,RD
CUST1002152,2026-06,0.3423,RD
CUST1002153,2026-06,0.3268,RD
CUST1002154,2026-06,0.4575,RD
CUST1002155,2026-06,0.5402,RD
CUST1002156,2026-06,0.2626,RD
CUST1002157,2026-06,0.3556,RD
CUST1002158,2026-06,0.2792,RD
CUST1002159,2026-06,0.1394,RD
CUST1002160,2026-06,0.0722,RD
CUST1002161,2026-06,0.2983,RD
CUST1002162,2026-06,0.407,RD
CUST1002163,2026-06,0.308,RD
CUST1002164,2026-06,0.3407,RD
CUST1002165,2026-06,0.3257,RD
CUST1002166,2026-06,0.4678,RD
CUST1002167,2026-06,0.4091,RD
CUST1002168,2026-06,0.4408,RD
CUST1002169,2026-06,0.1868,RD
CUST1002170,2026-06,0.0545,RD
CUST1002171,2026-06,0.2551,RD
CUST1002172,2026-06,0.2924,RD
CUST1002173,2026-06,0.3105,RD
CUST1002174,2026-06,0.3389,RD
CUST1002175,2026-06,0.3453,RD
CUST1002176,2026-06,0.2235,RD
CUST1002177,2026-06,0.3109,RD
CUST1002178,2026-06,0.2523,RD
CUST1002179,2026-06,0.614,RD
CUST1002180,2026-06,0.307,RD
CUST1002181,2026-06,0.335,RD
CUST1002182,2026-06,0.4156,RD
CUST1002183,2026-06,0.3642,RD
CUST1002184,2026-06,0.5087,RD
CUST1002185,2026-06,0.4169,RD
CUST1002186,2026-06,0.4013,RD
CUST1002187,2026-06,0.4771,RD
CUST1002188,2026-06,0.3314,RD
CUST1002189,2026-06,0.018,RD
CUST1002190,2026-06,0.1974,RD
CUST1002191,2026-06,0.3182,RD
CUST1002192,2026-06,0.365,RD
CUST1002193,2026-06,0.4733,RD
CUST1002194,2026-06,0.2809,RD
CUST1002195,2026-06,0.2218,RD
CUST1002196,2026-06,0.4304,RD
CUST1002197,2026-06,0.1213,RD
CUST1002198,2026-06,0.1218,RD
CUST1002199,2026-06,0.2819,RD
CUST1002200,2026-06,0.4526,RD
CUST1002201,2026-06,0.3624,RD
CUST1002202,2026-06,0.5022,RD
CUST1002203,2026-06,0.14,RD
CUST1002204,2026-06,0.2778,RD
CUST1002205,2026-06,0.3704,RD
CUST1002206,2026-06,0.383,RD
CUST1002207,2026-06,0.3684,RD
CUST1002208,2026-06,0.2271,RD
CUST1002209,2026-06,0.3743,RD
CUST1002210,2026-06,0.2879,RD
CUST1002211,2026-06,0.1059,RD
CUST1002212,2026-06,0.4059,RD
CUST1002213,2026-06,0.3915,RD
CUST1002214,2026-06,0.3804,RD
CUST1002215,2026-06,0.3961,RD
CUST1002216,2026-06,0.2284,RD
CUST1002217,2026-06,0.3009,RD
CUST1002218,2026-06,0.1549,RD
CUST1002219,2026-06,0.1851,RD
CUST1002220,2026-06,0.1595,RD
CUST1002221,2026-06,0.3061,RD
CUST1002222,2026-06,0.4248,RD
CUST1002223,2026-06,0.2878,RD
CUST1002224,2026-06,0.4554,RD
CUST1002225,2026-06,0.2371,RD
CUST1002226,2026-06,0.4882,RD
CUST1002227,2026-06,0.2998,RD
CUST1002228,2026-06,0.5164,RD
CUST1002229,2026-06,0.2616,RD
CUST1002230,2026-06,0.2721,RD
CUST1002231,2026-06,0.5008,RD
CUST1002232,2026-06,0.3907,RD
CUST1002233,2026-06,0.4873,RD
CUST1002234,2026-06,0.2519,RD
CUST1002235,2026-06,0.4132,RD
CUST1002236,2026-06,0.4678,RD
CUST1002237,2026-06,0.5018,RD
CUST1002238,2026-06,0.3441,RD
CUST1002239,2026-06,0.2985,RD
CUST1002240,2026-06,0.4444,RD
CUST1002241,2026-06,0.435,RD
CUST1002242,2026-06,0.3384,RD
CUST1002243,2026-06,0.4333,RD
CUST1002244,2026-06,0.4274,RD
CUST1002245,2026-06,0.3331,RD
CUST1002246,2026-06,0.3701,RD
CUST1002247,2026-06,0.2742,RD
CUST1002248,2026-06,0.5063,RD
CUST1002249,2026-06,0.3468,RD
CUST1002250,2026-06,0.1132,RD
CUST1002251,2026-06,0.3454,RD
CUST1002252,2026-06,0.3045,RD
CUST1002253,2026-06,0.3879,RD
CUST1002254,2026-06,0.2805,RD
CUST1002255,2026-06,0.469,RD
CUST1002256,2026-06,0.1958,RD
CUST1002257,2026-06,0.3635,RD
CUST1002258,2026-06,0.3126,RD
CUST1002259,2026-06,0.4973,RD
CUST1002260,2026-06,0.2222,RD
CUST1002261,2026-06,0.3114,RD
CUST1002262,2026-06,0.413,RD
CUST1002263,2026-06,0.3335,RD
CUST1002264,2026-06,0.2127,RD
CUST1002265,2026-06,0.3682,RD
CUST1002266,2026-06,0.5984,RD
CUST1002267,2026-06,0.4204,RD
CUST1002268,2026-06,0.1953,RD
CUST1002269,2026-06,0.317,RD
CUST1002270,2026-06,0.4282,RD
CUST1002271,2026-06,0.3423,RD
CUST1002272,2026-06,0.6767,RD
CUST1002273,2026-06,0.4869,RD
CUST1002274,2026-06,0.3268,RD
CUST1002275,2026-06,0.1278,RD
CUST1002276,2026-06,0.2453,RD
CUST1002277,2026-06,0.3721,RD
CUST1002278,2026-06,0.3303,RD
CUST1002279,2026-06,0.3998,RD
CUST1002280,2026-06,0.4661,RD
CUST1002281,2026-06,0.1916,RD
CUST1002282,2026-06,0.2941,RD
CUST1002283,2026-06,0.3967,RD
CUST1002284,2026-06,0.5649,RD
CUST1002285,2026-06,0.1809,RD
CUST1002286,2026-06,0.6994,RD
CUST1002287,2026-06,0.1814,RD
CUST1002288,2026-06,0.1667,RD
CUST1002289,2026-06,0.5315,RD
CUST1002290,2026-06,0.3247,RD
CUST1002291,2026-06,0.2806,RD
CUST1002292,2026-06,0.2608,RD
CUST1002293,2026-06,0.2738,RD
CUST1002294,2026-06,0.2293,RD
CUST1002295,2026-06,0.3308,RD
CUST1002296,2026-06,0.415,RD
CUST1002297,2026-06,0.2963,RD
CUST1002298,2026-06,0.211,RD
CUST1002299,2026-06,0.3586,RD
CUST1002300,2026-06,0.4348,RD
CUST1002301,2026-06,0.2956,RD
CUST1002302,2026-06,0.4084,RD
CUST1002303,2026-06,0.2531,RD
CUST1002304,2026-06,0.5193,RD
CUST1002305,2026-06,0.8254,RD
CUST1002306,2026-06,0.492,RD
CUST1002307,2026-06,0.2729,RD
CUST1002308,2026-06,0.3497,RD
CUST1002309,2026-06,0.2877,RD
CUST1002310,2026-06,0.2464,RD
CUST1002311,2026-06,0.4085,RD
CUST1002312,2026-06,0.3337,RD
CUST1002313,2026-06,0.4634,RD
CUST1002314,2026-06,0.5188,RD
CUST1002315,2026-06,0.3171,RD
CUST1002316,2026-06,0.3377,RD
CUST1002317,2026-06,0.2972,RD
CUST1002318,2026-06,0.2639,RD
CUST1002319,2026-06,0.5268,RD
CUST1002320,2026-06,0.4206,RD
CUST1002321,2026-06,0.413,RD
CUST1002322,2026-06,0.1981,RD
CUST1002323,2026-06,0.3476,RD
CUST1002324,2026-06,0.244,RD
CUST1002325,2026-06,0.4251,RD
CUST1002326,2026-06,0.1627,RD
CUST1002327,2026-06,0.2617,RD
CUST1002328,2026-06,0.2447,RD
CUST1002329,2026-06,0.3901,RD
CUST1002330,2026-06,0.2409,RD
CUST1002331,2026-06,0.31,RD
CUST1002332,2026-06,0.1713,RD
CUST1002333,2026-06,0.1796,RD
CUST1002334,2026-06,0.3284,RD
CUST1002335,2026-06,0.422,RD
CUST1002336,2026-06,0.2331,RD
CUST1002337,2026-06,0.2538,RD
CUST1002338,2026-06,0.4189,RD
CUST1002339,2026-06,0.5085,RD
CUST1002340,2026-06,0.215,RD
CUST1002341,2026-06,0.1934,RD
CUST1002342,2026-06,0.2222,RD
CUST1002343,2026-06,0.3088,RD
CUST1002344,2026-06,0.4463,RD
CUST1002345,2026-06,0.1597,RD
CUST1002346,2026-06,0.5104,RD
CUST1002347,2026-06,0.5294,RD
CUST1002348,2026-06,0.3171,RD
CUST1002349,2026-06,0.7261,RD
CUST1002350,2026-06,0.0651,RD
CUST1002351,2026-06,0.3619,RD
CUST1002352,2026-06,0.2898,RD
CUST1002353,2026-06,0.5581,RD
CUST1002354,2026-06,0.3851,RD
CUST1002355,2026-06,0.3522,RD
CUST1002356,2026-06,0.4937,RD
CUST1002357,2026-06,0.3631,RD
CUST1002358,2026-06,0.3863,RD
CUST1002359,2026-06,0.2261,RD
CUST1002360,2026-06,0.5435,RD
CUST1002361,2026-06,0.3135,RD
CUST1002362,2026-06,0.3643,RD
CUST1002363,2026-06,0.2412,RD
CUST1002364,2026-06,0.4111,RD
CUST1002365,2026-06,0.1184,RD
CUST1002366,2026-06,0.5632,RD
CUST1002367,2026-06,0.2537,RD
CUST1002368,2026-06,0.2423,RD
CUST1002369,2026-06,0.5361,RD
CUST1002370,2026-06,0.2796,RD
CUST1002371,2026-06,0.3983,RD
CUST1002372,2026-06,0.0891,RD
CUST1002373,2026-06,0.1752,RD
CUST1002374,2026-06,0.3476,RD
CUST1002375,2026-06,0.5751,RD
CUST1002376,2026-06,0.2359,RD
CUST1002377,2026-06,0.6543,RD
CUST1002378,2026-06,0.6191,RD
CUST1002379,2026-06,0.556,RD
CUST1002380,2026-06,0.2814,RD
CUST1002381,2026-06,0.3569,RD
CUST1002382,2026-06,0.3792,RD
CUST1002383,2026-06,0.4307,RD
CUST1002384,2026-06,0.3137,RD
CUST1002385,2026-06,0.3689,RD
CUST1002386,2026-06,0.4435,RD
CUST1002387,2026-06,0.2983,RD
CUST1002388,2026-06,0.3522,RD
CUST1002389,2026-06,0.461,RD
CUST1002390,2026-06,0.3191,RD
CUST1002391,2026-06,0.1734,RD
CUST1002392,2026-06,0.4851,RD
CUST1002393,2026-06,0.5194,RD
CUST1002394,2026-06,0.1032,RD
CUST1002395,2026-06,0.4262,RD
CUST1002396,2026-06,0.3485,RD
CUST1002397,2026-06,0.0922999999999999,RD
CUST1002398,2026-06,0.19,RD
CUST1002399,2026-06,0.2488,RD
CUST1002400,2026-06,0.3377,RD
CUST1002401,2026-06,0.3091,RD
CUST1002402,2026-06,0.3092,RD
CUST1002403,2026-06,0.265,RD
CUST1002404,2026-06,0.2731,RD
CUST1002405,2026-06,0.4393,RD
CUST1002406,2026-06,0.3058,RD
CUST1002407,2026-06,0.4139,RD
CUST1002408,2026-06,0.3473,RD
CUST1002409,2026-06,0.2561,RD
CUST1002410,2026-06,0.2617,RD
CUST1002411,2026-06,0.4355,RD
CUST1002412,2026-06,0.4547,RD
CUST1002413,2026-06,0.3667,RD
CUST1002414,2026-06,0.3538,RD
CUST1002415,2026-06,0.383,RD
CUST1002416,2026-06,0.2376,RD
CUST1002417,2026-06,0.3656,RD
CUST1002418,2026-06,0.6244,RD
CUST1002419,2026-06,0.2857,RD
CUST1002420,2026-06,0.3426,RD
CUST1002421,2026-06,0.3104,RD
CUST1002422,2026-06,0.3302,RD
CUST1002423,2026-06,0.2811,RD
CUST1002424,2026-06,0.3646,RD
CUST1002425,2026-06,0.473,RD
CUST1002426,2026-06,0.4324,RD
CUST1002427,2026-06,0.2443,RD
CUST1002428,2026-06,0.3949,RD
CUST1002429,2026-06,0.4642,RD
CUST1002430,2026-06,0.4919,RD
CUST1002431,2026-06,0.3056,RD
CUST1002432,2026-06,0.4297,RD
CUST1002433,2026-06,0.2359,RD
CUST1002434,2026-06,0.5184,RD
CUST1002435,2026-06,0.303,RD
CUST1002436,2026-06,0.3743,RD
CUST1002437,2026-06,0.3071,RD
CUST1002438,2026-06,0.1921,RD
CUST1002439,2026-06,0.2769,RD
CUST1002440,2026-06,0.3458,RD
CUST1002441,2026-06,0.5055,RD
CUST1002442,2026-06,0.3941,RD
CUST1002443,2026-06,0.2964,RD
CUST1002444,2026-06,0.38,RD
CUST1002445,2026-06,0.3913,RD
CUST1002446,2026-06,0.3509,RD
CUST1002447,2026-06,0.3956,RD
CUST1002448,2026-06,0.3578,RD
CUST1002449,2026-06,0.2649,RD
CUST1002450,2026-06,0.2607,RD
CUST1002451,2026-06,0.5755,RD
CUST1002452,2026-06,0.388,RD
CUST1002453,2026-06,0.2333,RD
CUST1002454,2026-06,0.2658,RD
CUST1002455,2026-06,0.2777,RD
CUST1002456,2026-06,0.3915,RD
CUST1002457,2026-06,0.3753,RD
CUST1002458,2026-06,0.1786,RD
CUST1002459,2026-06,0.2091,RD
CUST1002460,2026-06,0.2486,RD
CUST1002461,2026-06,0.3523,RD
CUST1002462,2026-06,0.3159,RD
CUST1002463,2026-06,0.3282,RD
CUST1002464,2026-06,0.0141,RD
CUST1002465,2026-06,0.3682,RD
CUST1002466,2026-06,0.3652,RD
CUST1002467,2026-06,0.297,RD
CUST1002468,2026-06,0.224,RD
CUST1002469,2026-06,0.3018,RD
CUST1002470,2026-06,0.2502,RD
CUST1002471,2026-06,0.3182,RD
CUST1002472,2026-06,0.3946,RD
CUST1002473,2026-06,0.2186,RD
CUST1002474,2026-06,0.2142,RD
CUST1002475,2026-06,0.4355,RD
CUST1002476,2026-06,0.2574,RD
CUST1002477,2026-06,0.4991,RD
CUST1002478,2026-06,0.2063,RD
CUST1002479,2026-06,0.324,RD
CUST1002480,2026-06,0.2348,RD
CUST1002481,2026-06,0.3103,RD
CUST1002482,2026-06,0.4057,RD
CUST1002483,2026-06,0.2714,RD
CUST1002484,2026-06,0.3025,RD
CUST1002485,2026-06,0.4212,RD
CUST1002486,2026-06,0.4699,RD
CUST1002487,2026-06,0.2856,RD
CUST1002488,2026-06,0.2651,RD
CUST1002489,2026-06,0.3227,RD
CUST1002490,2026-06,0.2613,RD
CUST1002491,2026-06,0.3262,RD
CUST1002492,2026-06,0.3762,RD
CUST1002493,2026-06,0.3825,RD
CUST1002494,2026-06,0.3057,RD
CUST1002495,2026-06,0.4473,RD
CUST1002496,2026-06,0.1945,RD
CUST1002497,2026-06,0.1672,RD
CUST1002498,2026-06,0.3256,RD
CUST1002499,2026-06,0.3654,RD
CUST1002500,2026-06,0.4472,RD
CUST1002501,2026-06,0.2222,RD
CUST1002502,2026-06,0.3046,RD
CUST1002503,2026-06,0.3264,RD
CUST1002504,2026-06,0.1225,RD
CUST1002505,2026-06,0.1569,RD
CUST1002506,2026-06,0.6347,RD
CUST1002507,2026-06,0.2921,RD
CUST1002508,2026-06,0.2783,RD
CUST1002509,2026-06,0.4756,RD
CUST1002510,2026-06,0.3475,RD
CUST1002511,2026-06,0.2139,RD
CUST1002512,2026-06,0.3106,RD
CUST1002513,2026-06,0.3772,RD
CUST1002514,2026-06,0.264,RD
CUST1002515,2026-06,0.1626,RD
CUST1002516,2026-06,0.3111,RD
CUST1002517,2026-06,0.455,RD
CUST1002518,2026-06,0.1038,RD
CUST1002519,2026-06,0.3394,RD
CUST1002520,2026-06,0.4047,RD
CUST1002521,2026-06,0.2162,RD
CUST1002522,2026-06,0.3463,RD
CUST1002523,2026-06,0.2494,RD
CUST1002524,2026-06,0.3398,RD
CUST1002525,2026-06,0.4222,RD
CUST1002526,2026-06,0.426,RD
CUST1002527,2026-06,0.2837,RD
CUST1002528,2026-06,0.3152,RD
CUST1002529,2026-06,0.4143,RD
CUST1002530,2026-06,0.6921,RD
CUST1002531,2026-06,0.3587,RD
CUST1002532,2026-06,0.3053,RD
CUST1002533,2026-06,0.3442,RD
CUST1002534,2026-06,0.2938,RD
CUST1002535,2026-06,0.4303,RD
CUST1002536,2026-06,0.3686,RD
CUST1002537,2026-06,0.546,RD
CUST1002538,2026-06,0.346,RD
CUST1002539,2026-06,0.3354,RD
CUST1002540,2026-06,0.2464,RD
CUST1002541,2026-06,0.1142,RD
