Customer ID,Month period,target_product,rank,target_score,model
CUST1005233,2026-06,SA,1,0.379071419763828,hybrid
CUST1005234,2026-06,PL,3,0.2105225141157553,hybrid
CUST1005235,2026-06,SA,1,0.3457523300938852,hybrid
CUST1005237,2026-06,SA,2,0.29035071318325584,hybrid
CUST1005238,2026-06,RD,1,0.33163095192640685,hybrid
CUST1005241,2026-06,MF,1,0.41637783454326754,hybrid
CUST1005242,2026-06,SA,2,0.34353828650740653,hybrid
CUST1005243,2026-06,CC,1,0.45672840346002586,hybrid
CUST1005245,2026-06,CC,1,0.3816956910038999,hybrid
CUST1005247,2026-06,SA,1,0.40509778878740543,hybrid
CUST1005248,2026-06,CC,4,0.32552822556611194,hybrid
CUST1005249,2026-06,HL,5,0.11119950833079983,hybrid
CUST1005251,2026-06,RD,3,0.2533431287169434,hybrid
CUST1005252,2026-06,MF,2,0.2857443624403545,hybrid
CUST1005253,2026-06,HL,2,0.16916015229273465,hybrid
CUST1005254,2026-06,CC,3,0.29908492267898956,hybrid
CUST1005257,2026-06,MF,1,0.3737607267534814,hybrid
CUST1005258,2026-06,MF,1,0.5015091030457727,hybrid
CUST1005259,2026-06,CC,4,0.3029082255661119,hybrid
CUST1005263,2026-06,MF,3,0.30025128436869536,hybrid
CUST1005265,2026-06,MF,3,0.3237214413215232,hybrid
CUST1005267,2026-06,CC,3,0.28238501873499233,hybrid
CUST1005269,2026-06,CC,2,0.2288319018378242,hybrid
CUST1005270,2026-06,SA,2,0.38278117050616006,hybrid
CUST1005271,2026-06,CC,1,0.1679096307568945,hybrid
CUST1005273,2026-06,CC,2,0.2747490013774383,hybrid
CUST1005274,2026-06,PL,5,0.11542595492473702,hybrid
CUST1005276,2026-06,RD,5,0.23963880256325218,hybrid
CUST1005277,2026-06,SA,1,0.39773149152031434,hybrid
CUST1005279,2026-06,CC,1,0.3553964270520673,hybrid
CUST1005280,2026-06,SA,1,0.4163616909826858,hybrid
CUST1005282,2026-06,MF,1,0.3922783211169197,hybrid
CUST1005283,2026-06,MF,1,0.28088833042978417,hybrid
CUST1005286,2026-06,SA,1,0.42179631130881157,hybrid
CUST1005288,2026-06,SA,1,0.41192385816871924,hybrid
CUST1005289,2026-06,RD,2,0.2523786052384368,hybrid
CUST1005291,2026-06,MF,5,0.2543082345239068,hybrid
CUST1005294,2026-06,CC,1,0.393363266867509,hybrid
CUST1005296,2026-06,SA,1,0.36325679146774464,hybrid
CUST1005297,2026-06,MF,4,0.2677973789107155,hybrid
CUST1005298,2026-06,MF,3,0.24642133453281231,hybrid
CUST1005299,2026-06,SA,1,0.4306312706350296,hybrid
CUST1005301,2026-06,SA,2,0.3400559936711626,hybrid
CUST1005302,2026-06,SA,1,0.33468645895328725,hybrid
CUST1005305,2026-06,HL,3,0.2284583048553091,hybrid
CUST1005307,2026-06,SA,1,0.3891540951295762,hybrid
CUST1005308,2026-06,MF,2,0.38675141404497476,hybrid
CUST1005309,2026-06,CC,2,0.35519723706213246,hybrid
CUST1005310,2026-06,SA,1,0.38836422429451584,hybrid
CUST1005312,2026-06,RD,3,0.23111406908251605,hybrid
CUST1005313,2026-06,MF,5,0.22815082453689228,hybrid
CUST1005314,2026-06,SA,1,0.39449796937274284,hybrid
CUST1005315,2026-06,MF,1,0.4023725850965719,hybrid
CUST1005316,2026-06,CC,1,0.47410076603161155,hybrid
CUST1005317,2026-06,CC,1,0.4410772370621325,hybrid
CUST1005318,2026-06,PL,5,0.09791502437095295,hybrid
CUST1005319,2026-06,RD,4,0.17056359111237382,hybrid
CUST1005320,2026-06,MF,3,0.31842946722709586,hybrid
CUST1005321,2026-06,HL,4,0.2302500233736895,hybrid
CUST1005322,2026-06,SA,1,0.37560005537392843,hybrid
CUST1005323,2026-06,HL,3,0.15842533944313866,hybrid
CUST1005324,2026-06,SA,3,0.3615221350054534,hybrid
CUST1005325,2026-06,RD,4,0.2646540711669354,hybrid
CUST1005326,2026-06,MF,2,0.2555135068271632,hybrid
CUST1005327,2026-06,SA,2,0.3560574520002096,hybrid
CUST1005328,2026-06,SA,2,0.3620044956036409,hybrid
CUST1005329,2026-06,SA,1,0.5050532357843371,hybrid
CUST1005331,2026-06,HL,4,0.21785018094900221,hybrid
CUST1005332,2026-06,SA,1,0.4061563235642935,hybrid
CUST1005333,2026-06,CC,1,0.32285972461734525,hybrid
CUST1005334,2026-06,CC,2,0.23342949104100108,hybrid
CUST1005335,2026-06,SA,1,0.44668455542251,hybrid
CUST1005337,2026-06,CC,1,0.5299083374946617,hybrid
CUST1005341,2026-06,CC,3,0.2673000866082955,hybrid
CUST1005342,2026-06,MF,3,0.30455446030498917,hybrid
CUST1005343,2026-06,CC,3,0.2711804213012573,hybrid
CUST1005344,2026-06,HL,4,0.18869120255037586,hybrid
CUST1005345,2026-06,CC,1,0.3651487807048966,hybrid
CUST1005346,2026-06,CC,2,0.3392706677086041,hybrid
CUST1005349,2026-06,PL,2,0.262261178811632,hybrid
CUST1005351,2026-06,RD,3,0.21366213089908426,hybrid
CUST1005352,2026-06,SA,1,0.31401346994300683,hybrid
CUST1005355,2026-06,SA,2,0.32100949569893605,hybrid
CUST1005356,2026-06,SA,2,0.3991278213157832,hybrid
CUST1005357,2026-06,CC,1,0.385244707887956,hybrid
CUST1005359,2026-06,CC,1,0.3155135568191418,hybrid
CUST1005360,2026-06,SA,1,0.3603959289502363,hybrid
CUST1005361,2026-06,PL,2,0.2197814539996257,hybrid
CUST1005363,2026-06,PL,2,0.23289860226078268,hybrid
CUST1005364,2026-06,SA,1,0.37781109490175674,hybrid
CUST1005367,2026-06,CC,1,0.3895229715817201,hybrid
CUST1005369,2026-06,SA,2,0.4084956704168787,hybrid
CUST1005371,2026-06,PL,3,0.2892774551304279,hybrid
CUST1005374,2026-06,SA,3,0.36630512879366284,hybrid
CUST1005375,2026-06,RD,3,0.24174946166408148,hybrid
CUST1005376,2026-06,CC,1,0.4068683273997913,hybrid
CUST1005377,2026-06,SA,1,0.3377030513213414,hybrid
CUST1005378,2026-06,PL,5,0.15121150975966008,hybrid
CUST1005380,2026-06,SA,2,0.3826713235830707,hybrid
CUST1005382,2026-06,HL,5,0.18627935799724726,hybrid
CUST1005383,2026-06,SA,1,0.40774470303669347,hybrid
CUST1005384,2026-06,SA,1,0.4189181668598871,hybrid
CUST1005385,2026-06,SA,1,0.3692127787516686,hybrid
CUST1005386,2026-06,SA,1,0.3542743566685515,hybrid
CUST1005387,2026-06,SA,1,0.3768568830839384,hybrid
CUST1005388,2026-06,SA,2,0.39466758850465566,hybrid
CUST1005389,2026-06,PL,3,0.1863406028063506,hybrid
CUST1005390,2026-06,MF,4,0.2936975459857042,hybrid
CUST1005391,2026-06,MF,4,0.14811970219108844,hybrid
CUST1005392,2026-06,SA,1,0.35846983597387305,hybrid
CUST1005393,2026-06,PL,4,0.15771688545862483,hybrid
CUST1005395,2026-06,MF,3,0.27367780281247056,hybrid
CUST1005398,2026-06,MF,1,0.2550880841648393,hybrid
CUST1005400,2026-06,SA,1,0.33134549386622064,hybrid
CUST1005401,2026-06,SA,1,0.3596126698884549,hybrid
CUST1005404,2026-06,MF,3,0.33306242457190977,hybrid
CUST1005405,2026-06,PL,5,0.19667180387730712,hybrid
CUST1005406,2026-06,PL,3,0.24939684663070466,hybrid
CUST1005407,2026-06,CC,1,0.4722697757122051,hybrid
CUST1005409,2026-06,CC,1,0.3807310794891074,hybrid
CUST1005410,2026-06,CC,2,0.21359854814675705,hybrid
CUST1005411,2026-06,SA,1,0.3554486586447907,hybrid
CUST1005413,2026-06,CC,3,0.26937723706213246,hybrid
CUST1005414,2026-06,SA,1,0.4175414552138932,hybrid
CUST1005415,2026-06,RD,3,0.15012937727589581,hybrid
CUST1005417,2026-06,HL,1,0.1729867280076459,hybrid
CUST1005418,2026-06,RD,3,0.26331707865843945,hybrid
CUST1005420,2026-06,RD,1,0.25214415378517374,hybrid
CUST1005421,2026-06,CC,1,0.4150474863139011,hybrid
CUST1005422,2026-06,SA,2,0.3296158863106696,hybrid
CUST1005423,2026-06,SA,1,0.33350406263345517,hybrid
CUST1005424,2026-06,MF,4,0.0898818505286843,hybrid
CUST1005425,2026-06,SA,1,0.3532872636243059,hybrid
CUST1005427,2026-06,CC,5,0.3288116891270606,hybrid
CUST1005428,2026-06,SA,1,0.436949924555853,hybrid
CUST1005429,2026-06,SA,1,0.361372388658858,hybrid
CUST1005431,2026-06,PL,2,0.31081164849439924,hybrid
CUST1005432,2026-06,PL,2,0.27507885462738996,hybrid
CUST1005433,2026-06,CC,2,0.3316010774207617,hybrid
CUST1005434,2026-06,HL,5,0.06074945051196551,hybrid
CUST1005439,2026-06,MF,5,0.1473927456693493,hybrid
CUST1005440,2026-06,SA,1,0.38509034869801767,hybrid
CUST1005441,2026-06,SA,3,0.35809094665688807,hybrid
CUST1005442,2026-06,CC,2,0.32143854814675704,hybrid
CUST1005443,2026-06,RD,1,0.36175945201431137,hybrid
CUST1005444,2026-06,CC,1,0.3960651350165628,hybrid
CUST1005445,2026-06,CC,1,0.3472957255966247,hybrid
CUST1005447,2026-06,SA,2,0.36265465880352393,hybrid
CUST1005449,2026-06,PL,2,0.23255010002335175,hybrid
CUST1005451,2026-06,RD,3,0.21166492956752225,hybrid
CUST1005453,2026-06,RD,3,0.2192360439425625,hybrid
CUST1005454,2026-06,MF,3,0.2988143823776068,hybrid
CUST1005455,2026-06,PL,4,0.1298796257120569,hybrid
CUST1005456,2026-06,PL,1,0.26165534669131524,hybrid
CUST1005457,2026-06,CC,4,0.2213350932641801,hybrid
CUST1005458,2026-06,CC,3,0.17972008660829553,hybrid
CUST1005461,2026-06,MF,5,0.09831899984995132,hybrid
CUST1005463,2026-06,RD,2,0.32782064762535945,hybrid
CUST1005464,2026-06,CC,3,0.2574739679243011,hybrid
CUST1005465,2026-06,SA,2,0.3369876552739655,hybrid
CUST1005466,2026-06,CC,2,0.31337215865003937,hybrid
CUST1005467,2026-06,CC,1,0.4260518531278029,hybrid
CUST1005468,2026-06,CC,1,0.3390577448233414,hybrid
CUST1005469,2026-06,SA,2,0.342121606604585,hybrid
CUST1005470,2026-06,SA,1,0.38397138861838725,hybrid
CUST1005471,2026-06,SA,3,0.2924835618891937,hybrid
CUST1005473,2026-06,MF,3,0.2625758793855101,hybrid
CUST1005474,2026-06,RD,2,0.3320607616887709,hybrid
CUST1005476,2026-06,SA,1,0.3694795206207679,hybrid
CUST1005478,2026-06,RD,3,0.21931693232630528,hybrid
CUST1005479,2026-06,SA,2,0.3630907959586128,hybrid
CUST1005480,2026-06,RD,1,0.36709717754580135,hybrid
CUST1005481,2026-06,RD,2,0.20197378785900758,hybrid
CUST1005484,2026-06,HL,4,0.21669578784396715,hybrid
CUST1005485,2026-06,SA,1,0.4289320754055165,hybrid
CUST1005488,2026-06,CC,1,0.38843975214030413,hybrid
CUST1005490,2026-06,SA,1,0.44073619659063806,hybrid
CUST1005491,2026-06,RD,3,0.24525421880390516,hybrid
CUST1005492,2026-06,SA,2,0.34900978078882844,hybrid
CUST1005493,2026-06,MF,4,0.14920788033185042,hybrid
CUST1005494,2026-06,PL,3,0.24707700928114654,hybrid
CUST1005497,2026-06,RD,1,0.35431945201431136,hybrid
CUST1005499,2026-06,SA,1,0.443004000024155,hybrid
CUST1005500,2026-06,MF,1,0.36977034349253346,hybrid
CUST1005501,2026-06,SA,1,0.4287088611988693,hybrid
CUST1005502,2026-06,SA,1,0.3670074237293166,hybrid
CUST1005505,2026-06,PL,3,0.1963135145906276,hybrid
CUST1005506,2026-06,SA,2,0.3614787159476606,hybrid
CUST1005507,2026-06,SA,1,0.42035288755229344,hybrid
CUST1005509,2026-06,SA,2,0.336106648578618,hybrid
CUST1005510,2026-06,SA,1,0.44594622336246,hybrid
CUST1005511,2026-06,SA,1,0.37598150805402347,hybrid
CUST1005512,2026-06,CC,2,0.2994076663776106,hybrid
CUST1005513,2026-06,MF,5,0.2183585103394618,hybrid
CUST1005514,2026-06,MF,2,0.3098178345432675,hybrid
CUST1005515,2026-06,SA,2,0.353632472038191,hybrid
CUST1005517,2026-06,RD,1,0.2217678086484449,hybrid
CUST1005518,2026-06,MF,3,0.308127299445093,hybrid
CUST1005519,2026-06,CC,2,0.1700295062202744,hybrid
CUST1005520,2026-06,SA,1,0.45127136224456255,hybrid
CUST1005521,2026-06,CC,1,0.44736228103466996,hybrid
CUST1005522,2026-06,SA,2,0.30977408974998155,hybrid
CUST1005523,2026-06,SA,3,0.3463788552526786,hybrid
CUST1005524,2026-06,MF,2,0.36255007375120873,hybrid
CUST1005526,2026-06,PL,3,0.17284435289691497,hybrid
CUST1005528,2026-06,SA,1,0.376161554656805,hybrid
CUST1005529,2026-06,RD,1,0.4126525016781946,hybrid
CUST1005533,2026-06,MF,3,0.2863414922014715,hybrid
CUST1005534,2026-06,MF,2,0.37630433346661096,hybrid
CUST1005535,2026-06,SA,1,0.4189041138201464,hybrid
CUST1005536,2026-06,CC,1,0.1835307500710169,hybrid
CUST1005537,2026-06,SA,2,0.34569381921678954,hybrid
CUST1005538,2026-06,MF,2,0.3402178345432675,hybrid
CUST1005539,2026-06,MF,4,0.2945573419426412,hybrid
CUST1005541,2026-06,CC,3,0.21526680502749104,hybrid
CUST1005542,2026-06,CC,3,0.20134537741504976,hybrid
CUST1005543,2026-06,CC,1,0.46482791661802647,hybrid
CUST1005544,2026-06,CC,2,0.4359180552382015,hybrid
CUST1005545,2026-06,SA,1,0.37035907832156856,hybrid
CUST1005548,2026-06,SA,1,0.39430811214837913,hybrid
CUST1005549,2026-06,PL,3,0.1468668287389003,hybrid
CUST1005551,2026-06,CC,1,0.4321072860108347,hybrid
CUST1005552,2026-06,SA,1,0.3740788637674319,hybrid
CUST1005553,2026-06,SA,2,0.3786107163773018,hybrid
CUST1005554,2026-06,RD,1,0.34095271060922916,hybrid
CUST1005555,2026-06,SA,1,0.47323904090534896,hybrid
CUST1005556,2026-06,SA,1,0.42303591531188117,hybrid
CUST1005557,2026-06,MF,2,0.233377824430913,hybrid
CUST1005558,2026-06,SA,2,0.40119956794630457,hybrid
CUST1005562,2026-06,PL,2,0.32863944639460146,hybrid
CUST1005563,2026-06,SA,1,0.41079039411600554,hybrid
CUST1005564,2026-06,HL,3,0.2515419290142131,hybrid
CUST1005565,2026-06,SA,1,0.399552955593847,hybrid
CUST1005566,2026-06,CC,2,0.3167248959138327,hybrid
CUST1005568,2026-06,PL,3,0.2905731821016956,hybrid
CUST1005569,2026-06,MF,2,0.2890969332344472,hybrid
CUST1005570,2026-06,SA,3,0.36184890234278205,hybrid
CUST1005571,2026-06,HL,4,0.1260627373805823,hybrid
CUST1005573,2026-06,SA,1,0.3627160219865544,hybrid
CUST1005575,2026-06,MF,2,0.3514978345432675,hybrid
CUST1005576,2026-06,SA,1,0.3827660263128799,hybrid
CUST1005578,2026-06,RD,3,0.21980991017955046,hybrid
CUST1005579,2026-06,SA,1,0.4145101650561084,hybrid
CUST1005580,2026-06,HL,5,0.20688589584328715,hybrid
CUST1005581,2026-06,MF,2,0.3358754888239649,hybrid
CUST1005582,2026-06,SA,2,0.3898716224311492,hybrid
CUST1005583,2026-06,SA,1,0.3687124063719738,hybrid
CUST1005584,2026-06,CC,2,0.244501625069834,hybrid
CUST1005588,2026-06,HL,4,0.21138501522789144,hybrid
CUST1005589,2026-06,PL,4,0.2087376862302483,hybrid
CUST1005590,2026-06,SA,1,0.3722648331661499,hybrid
CUST1005591,2026-06,SA,1,0.40076337010545127,hybrid
CUST1005592,2026-06,MF,2,0.2809724447047046,hybrid
CUST1005594,2026-06,SA,1,0.3501042430330488,hybrid
CUST1005595,2026-06,SA,1,0.38852769881642935,hybrid
CUST1005596,2026-06,RD,2,0.33120555627647563,hybrid
CUST1005597,2026-06,SA,2,0.34106270866321525,hybrid
CUST1005598,2026-06,MF,1,0.3171471396962091,hybrid
CUST1005600,2026-06,MF,2,0.3503417237768638,hybrid
CUST1005602,2026-06,SA,1,0.5058368613496927,hybrid
CUST1005604,2026-06,MF,1,0.31431592205294057,hybrid
CUST1005605,2026-06,CC,1,0.4341655660192033,hybrid
CUST1005606,2026-06,SA,1,0.3422933544906419,hybrid
CUST1005607,2026-06,PL,4,0.25098850689894137,hybrid
CUST1005608,2026-06,CC,1,0.258900639007036,hybrid
CUST1005609,2026-06,CC,1,0.3288903479699231,hybrid
CUST1005610,2026-06,CC,1,0.42194788033888775,hybrid
CUST1005611,2026-06,PL,1,0.2405292881707516,hybrid
CUST1005612,2026-06,PL,3,0.27220895594705624,hybrid
CUST1005613,2026-06,SA,1,0.4249097880019916,hybrid
CUST1005614,2026-06,SA,2,0.3258493533572239,hybrid
CUST1005615,2026-06,CC,4,0.24793037000910523,hybrid
CUST1005616,2026-06,MF,2,0.24631013697369716,hybrid
CUST1005617,2026-06,MF,2,0.19438095944422634,hybrid
CUST1005618,2026-06,SA,1,0.4032753570691806,hybrid
CUST1005621,2026-06,MF,5,0.24457724285944238,hybrid
CUST1005623,2026-06,SA,2,0.39662108825159137,hybrid
CUST1005625,2026-06,SA,1,0.37768998692078437,hybrid
CUST1005626,2026-06,SA,1,0.3718779865911983,hybrid
CUST1005627,2026-06,RD,3,0.2058046153711339,hybrid
CUST1005628,2026-06,SA,1,0.4287772939981798,hybrid
CUST1005629,2026-06,SA,1,0.37438465897140943,hybrid
CUST1005630,2026-06,CC,2,0.34592275867307287,hybrid
CUST1005631,2026-06,SA,1,0.39742579583406384,hybrid
CUST1005632,2026-06,SA,2,0.3461567853766,hybrid
CUST1005634,2026-06,SA,1,0.3511607868642346,hybrid
CUST1005636,2026-06,RD,3,0.2608896165040345,hybrid
CUST1005640,2026-06,MF,2,0.32887734194264123,hybrid
CUST1005642,2026-06,MF,2,0.3639299298557127,hybrid
CUST1005643,2026-06,CC,1,0.4263781873391509,hybrid
CUST1005645,2026-06,SA,1,0.383063823947679,hybrid
CUST1005646,2026-06,CC,1,0.3825526479109413,hybrid
CUST1005648,2026-06,RD,3,0.23390060807020416,hybrid
CUST1005650,2026-06,CC,1,0.3616927744714783,hybrid
CUST1005651,2026-06,CC,3,0.2716077369387574,hybrid
CUST1005652,2026-06,CC,1,0.5140986438783497,hybrid
CUST1005655,2026-06,SA,1,0.39008181866463937,hybrid
CUST1005656,2026-06,SA,1,0.4374487940690956,hybrid
CUST1005657,2026-06,MF,2,0.2847355237423407,hybrid
CUST1005658,2026-06,MF,2,0.35157324884519714,hybrid
CUST1005659,2026-06,CC,1,0.4125526657938159,hybrid
CUST1005661,2026-06,CC,1,0.41802687641423425,hybrid
CUST1005663,2026-06,MF,1,0.34738204699851705,hybrid
CUST1005665,2026-06,SA,1,0.3652681827053656,hybrid
CUST1005666,2026-06,SA,2,0.38526208482872415,hybrid
CUST1005667,2026-06,SA,2,0.3636465489496558,hybrid
CUST1005668,2026-06,SA,2,0.3375939271203965,hybrid
CUST1005669,2026-06,CC,1,0.41947183734762766,hybrid
CUST1005671,2026-06,SA,2,0.45270698604437587,hybrid
CUST1005672,2026-06,HL,4,0.15232340381036463,hybrid
CUST1005674,2026-06,RD,2,0.2693716626556548,hybrid
CUST1005676,2026-06,MF,4,0.1748578962392716,hybrid
CUST1005678,2026-06,CC,1,0.4616649311102219,hybrid
CUST1005680,2026-06,PL,3,0.1788282123288542,hybrid
CUST1005683,2026-06,RD,1,0.31509717754580135,hybrid
CUST1005685,2026-06,CC,1,0.3792599954396965,hybrid
CUST1005686,2026-06,CC,1,0.2965166252376363,hybrid
CUST1005690,2026-06,MF,5,0.23515853924672475,hybrid
CUST1005691,2026-06,SA,1,0.39399509376000036,hybrid
CUST1005693,2026-06,SA,1,0.378999409612126,hybrid
CUST1005694,2026-06,MF,4,0.22245128436869538,hybrid
CUST1005695,2026-06,CC,1,0.49197595585827764,hybrid
CUST1005697,2026-06,PL,3,0.3128900358329725,hybrid
CUST1005699,2026-06,PL,2,0.2579139982537567,hybrid
CUST1005701,2026-06,SA,2,0.354291893112089,hybrid
CUST1005702,2026-06,SA,2,0.39292072550954366,hybrid
CUST1005703,2026-06,SA,1,0.3964440882263531,hybrid
CUST1005704,2026-06,SA,2,0.35440290168253546,hybrid
CUST1005706,2026-06,SA,1,0.4913421256761894,hybrid
CUST1005708,2026-06,RD,3,0.3178072901431704,hybrid
CUST1005709,2026-06,SA,2,0.37782424530231,hybrid
CUST1005710,2026-06,SA,1,0.3923181759683054,hybrid
CUST1005711,2026-06,RD,4,0.21397166265565484,hybrid
CUST1005712,2026-06,SA,1,0.3594368301360077,hybrid
CUST1005713,2026-06,SA,1,0.42495566525296063,hybrid
CUST1005716,2026-06,SA,1,0.39049445136537986,hybrid
CUST1005717,2026-06,RD,2,0.1950760439425625,hybrid
CUST1005718,2026-06,SA,1,0.4349897274647179,hybrid
CUST1005719,2026-06,SA,1,0.28749524580171515,hybrid
CUST1005720,2026-06,SA,1,0.3520798428584872,hybrid
CUST1005721,2026-06,RD,1,0.3721590040194508,hybrid
CUST1005722,2026-06,SA,3,0.3701088821646061,hybrid
CUST1005723,2026-06,SA,1,0.391729234738268,hybrid
CUST1005724,2026-06,MF,4,0.21323736523456666,hybrid
CUST1005725,2026-06,CC,1,0.38554788690408576,hybrid
CUST1005726,2026-06,CC,1,0.37717215865003934,hybrid
CUST1005727,2026-06,CC,2,0.2910143469805216,hybrid
CUST1005729,2026-06,SA,1,0.3931277023799063,hybrid
CUST1005730,2026-06,CC,1,0.43106375631748695,hybrid
CUST1005731,2026-06,CC,1,0.4162214510723842,hybrid
CUST1005732,2026-06,SA,2,0.35750478269157154,hybrid
CUST1005733,2026-06,SA,1,0.3786515066946005,hybrid
CUST1005734,2026-06,CC,2,0.3062915201341117,hybrid
CUST1005735,2026-06,SA,2,0.36196372921388614,hybrid
CUST1005736,2026-06,CC,1,0.4006537056932379,hybrid
CUST1005737,2026-06,CC,2,0.35008136774085963,hybrid
CUST1005738,2026-06,SA,2,0.3616891664896053,hybrid
CUST1005741,2026-06,MF,2,0.24221787055371563,hybrid
CUST1005743,2026-06,SA,2,0.36408345600646175,hybrid
CUST1005744,2026-06,SA,1,0.39746244658619195,hybrid
CUST1005747,2026-06,CC,1,0.3608468764142343,hybrid
CUST1005748,2026-06,PL,2,0.29911159927372655,hybrid
CUST1005750,2026-06,RD,3,0.2464483697669541,hybrid
CUST1005751,2026-06,SA,1,0.3459632966832099,hybrid
CUST1005752,2026-06,MF,3,0.27050128334221357,hybrid
CUST1005754,2026-06,CC,2,0.24688690713452996,hybrid
CUST1005755,2026-06,SA,1,0.38925763838767435,hybrid
CUST1005756,2026-06,RD,1,0.32408329588739193,hybrid
CUST1005758,2026-06,MF,2,0.2948894289368193,hybrid
CUST1005759,2026-06,CC,5,0.208062173085111,hybrid
CUST1005760,2026-06,MF,2,0.23751196884151762,hybrid
CUST1005761,2026-06,CC,3,0.1293511182781013,hybrid
CUST1005764,2026-06,SA,1,0.42401604435326024,hybrid
CUST1005766,2026-06,SA,2,0.34360680491527945,hybrid
CUST1005767,2026-06,CC,1,0.2763331411009603,hybrid
CUST1005769,2026-06,RD,5,0.15038760656079936,hybrid
CUST1005770,2026-06,CC,1,0.44558557517378405,hybrid
CUST1005771,2026-06,SA,2,0.41415106541704,hybrid
CUST1005773,2026-06,HL,2,0.31653500340670215,hybrid
CUST1005774,2026-06,SA,1,0.4059512496479208,hybrid
CUST1005775,2026-06,HL,4,0.14962093181914882,hybrid
CUST1005776,2026-06,CC,1,0.3390129795085493,hybrid
CUST1005777,2026-06,MF,1,0.37981783454326756,hybrid
CUST1005778,2026-06,SA,1,0.36891196797417575,hybrid
CUST1005780,2026-06,MF,3,0.2556194710106751,hybrid
CUST1005782,2026-06,SA,1,0.40762146919918923,hybrid
CUST1005784,2026-06,SA,1,0.35855232116745245,hybrid
CUST1005785,2026-06,MF,4,0.2336284083846557,hybrid
CUST1005787,2026-06,SA,1,0.4277484789836704,hybrid
CUST1005788,2026-06,RD,1,0.3486450234744509,hybrid
CUST1005789,2026-06,SA,1,0.38490903147196637,hybrid
CUST1005790,2026-06,SA,1,0.4196185206092759,hybrid
CUST1005791,2026-06,MF,3,0.23545400835495983,hybrid
CUST1005793,2026-06,PL,1,0.20653661467127626,hybrid
CUST1005795,2026-06,RD,3,0.22580461537113392,hybrid
CUST1005796,2026-06,SA,1,0.4253136258045796,hybrid
CUST1005797,2026-06,SA,2,0.35729701609149933,hybrid
CUST1005798,2026-06,SA,1,0.39484886144424614,hybrid
CUST1005799,2026-06,SA,1,0.43903671271160033,hybrid
CUST1005800,2026-06,CC,1,0.35214822556611186,hybrid
CUST1005801,2026-06,CC,1,0.3315329961609062,hybrid
CUST1005803,2026-06,SA,2,0.3886272589976545,hybrid
CUST1005805,2026-06,SA,1,0.3231598119827062,hybrid
CUST1005806,2026-06,RD,3,0.3682072901431704,hybrid
CUST1005807,2026-06,CC,2,0.3452050187349924,hybrid
CUST1005809,2026-06,SA,1,0.3639748232268592,hybrid
CUST1005811,2026-06,PL,1,0.2739415621321713,hybrid
CUST1005812,2026-06,SA,1,0.4162322743711059,hybrid
CUST1005813,2026-06,HL,5,0.2000472417710964,hybrid
CUST1005814,2026-06,MF,2,0.35390694856790006,hybrid
CUST1005818,2026-06,MF,1,0.4187848017250975,hybrid
CUST1005819,2026-06,CC,1,0.3862944403195996,hybrid
CUST1005820,2026-06,SA,1,0.42331209550624926,hybrid
CUST1005821,2026-06,SA,1,0.3430575025281076,hybrid
CUST1005823,2026-06,CC,1,0.44072303950784025,hybrid
CUST1005824,2026-06,MF,2,0.24715488612448952,hybrid
CUST1005827,2026-06,PL,3,0.25302382414171254,hybrid
CUST1005829,2026-06,SA,2,0.38492447706916494,hybrid
CUST1005831,2026-06,SA,2,0.3926936145509786,hybrid
CUST1005832,2026-06,PL,4,0.13195109222479873,hybrid
CUST1005835,2026-06,CC,1,0.353138484094595,hybrid
CUST1005836,2026-06,MF,2,0.2844286646455759,hybrid
CUST1005837,2026-06,SA,1,0.4389541942518434,hybrid
CUST1005838,2026-06,RD,5,0.17056919898848114,hybrid
CUST1005841,2026-06,SA,1,0.41245224616263554,hybrid
CUST1005842,2026-06,SA,2,0.37053229813830285,hybrid
CUST1005843,2026-06,PL,4,0.23019101956358162,hybrid
CUST1005849,2026-06,CC,2,0.35054402073446855,hybrid
CUST1005851,2026-06,MF,1,0.39482433346661094,hybrid
CUST1005852,2026-06,RD,4,0.21965314288316032,hybrid
CUST1005853,2026-06,RD,2,0.26170369420862005,hybrid
CUST1005854,2026-06,MF,2,0.278649764830689,hybrid
CUST1005856,2026-06,SA,2,0.4179892932323013,hybrid
CUST1005857,2026-06,RD,5,0.10338513485165338,hybrid
CUST1005858,2026-06,CC,2,0.29121590990832946,hybrid
CUST1005859,2026-06,MF,1,0.3059657378992265,hybrid
CUST1005860,2026-06,CC,1,0.4311558892364279,hybrid
CUST1005861,2026-06,RD,4,0.2094661200899558,hybrid
CUST1005862,2026-06,MF,2,0.38574614568280113,hybrid
CUST1005863,2026-06,CC,1,0.41709854814675706,hybrid
CUST1005864,2026-06,SA,2,0.385898951176784,hybrid
CUST1005866,2026-06,RD,1,0.3153703296568482,hybrid
CUST1005870,2026-06,SA,2,0.34012877392684776,hybrid
CUST1005871,2026-06,SA,1,0.38374754374726106,hybrid
CUST1005874,2026-06,PL,3,0.17825614776870988,hybrid
CUST1005878,2026-06,CC,2,0.29343846302518983,hybrid
CUST1005879,2026-06,RD,5,0.15359310116327096,hybrid
CUST1005880,2026-06,SA,1,0.4218546812769765,hybrid
CUST1005881,2026-06,RD,5,0.14484359111237383,hybrid
CUST1005882,2026-06,MF,4,0.2566814413215232,hybrid
CUST1005883,2026-06,SA,1,0.3511022238925945,hybrid
