dataset,cluster_id,feature_type,feature,mean,min,p25,median,p75,max,mode_or_top_value,top_value_share,dataset_role,source_label,note,raw_customer_count
Syn_03,0,numeric,txn_Avg monthly balance proxy (sn),525752.0320628684,12668.95,232302.91,457273.695,730215.5325,2815942.49,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,txn_Count,32.51915520628684,0.0,21.0,30.0,42.0,100.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,txn_Days since last txn (sn),5.365422396856582,0.0,1.0,3.0,7.0,999.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,txn_MCC diversity count (sn),4.498526522593321,0.0,3.0,4.0,6.0,11.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,txn_Most common MCC (sn),4942.247174447174,0.0,4814.0,5691.0,5912.0,8299.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,txn_Total credit amount (sn),158845.7823379175,0.0,5073.7425,20137.49,171961.615,3624369.87,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,txn_Total debit amount (sn),62568.17739194499,0.0,14083.375,31181.46,67649.365,1538398.97,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,numeric,txn_UPI txn count (sn),10.362966601178782,0.0,5.0,8.0,15.0,56.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,product_holding_rate,CC,0.5451866404715128,0.0,0.0,1.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,product_holding_rate,HL,0.0481335952848723,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,product_holding_rate,MF,0.2401768172888015,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,product_holding_rate,PL,0.1773084479371316,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,product_holding_rate,RD,0.1699410609037328,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,0,product_holding_rate,SA,0.9307465618860512,0.0,1.0,1.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,categorical,City,,,,,,,Delhi,0.0817757009345794,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,categorical,Gender,,,,,,,M,0.5136292834890965,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,categorical,Income band (sn),,,,,,,HNI,0.6580996884735203,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,categorical,Lifestage,,,,,,,Married_kids,0.5393302180685359,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,categorical,Occupation,,,,,,,SAL,0.484423676012461,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,categorical,Persona,,,,,,,Mass_Affluent-Investor,0.3683800623052959,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,categorical,Preferred channel (sn),,,,,,,Mobile App,0.441588785046729,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,categorical,Tier Map,,,,,,,Tier 2,0.3882398753894081,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,Age,42.75895638629284,18.0,35.0,43.0,50.0,78.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,Campaign exposure count 90D (sn),0.551791277258567,0.0,0.0,0.0,1.0,4.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,Days since last login (sn),30.97780373831776,0.0,10.0,23.0,44.0,180.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,Mobile no.,9524132932.116432,9000105689.0,9284724148.5,9529377488.5,9772854044.0,9999959511.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,Monthly income proxy (sn),406374.7297507788,59542.0,261519.0,361399.5,492442.25,1200000.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,Products ignored count 90D (sn),0.1199376947040498,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,Risk profile score,751.5109034267913,504.0,703.0,753.0,800.0,900.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,digital_Days since last login (sn),30.97780373831776,0.0,10.0,23.0,44.0,180.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,digital_Login count 30D (sn),5.210669781931464,0.0,1.0,4.0,8.0,28.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,digital_Login count 90D (sn),20.873831775700936,0.0,10.0,20.0,30.0,72.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,digital_Preferred login hour (sn),15.59696261682243,2.0,13.0,16.0,19.0,23.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_99% value,19906.01648364486,0.0,4122.4575,7432.504999999999,13617.7025,1533263.62,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_Average ticket size,32230.254139408105,0.68,5518.5275,9819.76,29283.645,1533263.62,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_Avg monthly balance proxy (sn),1277677.7292601245,64484.12,661558.6000000001,1065371.86,1648757.51,7635372.64,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_Count,21.534657320872277,0.0,12.0,19.0,28.0,80.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_Days since last txn (sn),27.97507788161994,0.0,2.0,5.0,11.0,999.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_MCC diversity count (sn),3.085669781931464,0.0,2.0,3.0,4.0,9.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_Most common MCC (sn),4992.416865552904,0.0,4814.0,5691.0,5912.0,8299.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_Total credit amount (sn),220768.18243380063,0.0,0.0,22290.51,104824.26,4986017.11,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_Total debit amount (sn),93141.09196261685,0.0,15827.51,44112.9,95904.5125,2443889.92,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,numeric,txn_UPI txn count (sn),6.183411214953271,0.0,0.0,5.0,8.0,40.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,product_holding_rate,CC,0.4715732087227414,0.0,0.0,0.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,product_holding_rate,HL,0.1211059190031152,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,product_holding_rate,MF,0.3492990654205608,0.0,0.0,0.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,product_holding_rate,PL,0.190809968847352,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,product_holding_rate,RD,0.2538940809968847,0.0,0.0,0.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,1,product_holding_rate,SA,0.9528816199376948,0.0,1.0,1.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,categorical,City,,,,,,,Bhopal,0.0698944302875864,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,categorical,Gender,,,,,,,M,0.5165635238441937,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,categorical,Income band (sn),,,,,,,Affluent,0.4623225336730979,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,categorical,Lifestage,,,,,,,Married_kids,0.488896978522024,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,categorical,Occupation,,,,,,,SAL,0.3603931561703676,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,categorical,Persona,,,,,,,Value_Seeker-Family,0.2570076447033127,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,categorical,Preferred channel (sn),,,,,,,Mobile App,0.413906079359301,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,categorical,Tier Map,,,,,,,Tier 2,0.4714233709501274,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,Age,43.97560975609756,18.0,37.0,43.0,51.0,78.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,Campaign exposure count 90D (sn),2.9075354932653803,1.0,2.0,3.0,4.0,5.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,Days since last login (sn),36.92355296687296,0.0,12.0,28.0,50.0,180.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,Mobile no.,9509970524.892977,9000219577.0,9258348742.0,9518594736.0,9763159491.0,9999959538.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,Monthly income proxy (sn),134444.90134692393,15444.0,67710.5,118001.0,190958.0,442328.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,Products ignored count 90D (sn),1.7673825991991263,0.0,1.0,2.0,2.0,5.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,Risk profile score,703.5951947579177,410.0,651.0,704.0,755.0,900.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,digital_Days since last login (sn),36.92355296687296,0.0,12.0,28.0,50.0,180.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,digital_Login count 30D (sn),4.393156170367674,0.0,0.0,3.0,7.0,35.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,digital_Login count 90D (sn),18.49362941390608,0.0,8.0,17.0,27.0,72.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,digital_Preferred login hour (sn),14.978157990535127,2.0,12.0,15.0,18.0,23.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_99% value,2435.1801710957407,0.0,568.2650000000001,1303.86,2675.135,156541.82,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_Average ticket size,4483.055995631598,0.09,828.71,1740.7,3577.94,156541.82,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_Avg monthly balance proxy (sn),386614.472977794,10968.61,151134.28499999997,292818.48,549186.27,2345042.14,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_Count,15.807426283218057,0.0,9.0,14.0,21.0,90.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_Days since last txn (sn),89.85657080451402,0.0,3.0,8.0,16.0,999.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_MCC diversity count (sn),2.321805606115763,0.0,1.0,2.0,3.0,9.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_Most common MCC (sn),5404.25892149088,0.0,4900.0,5732.0,6011.0,8299.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_Total credit amount (sn),18451.534437568254,0.0,0.0,1507.51,8283.105,907574.82,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_Total debit amount (sn),16403.252981434292,0.0,1310.8449999999998,6721.05,17878.085,1435641.52,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,numeric,txn_UPI txn count (sn),4.593010556971241,0.0,0.0,4.0,7.0,40.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,product_holding_rate,CC,0.2766654532216964,0.0,0.0,0.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,product_holding_rate,HL,0.0720786312340735,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,product_holding_rate,MF,0.1983982526392428,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,product_holding_rate,PL,0.1423370950127411,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,product_holding_rate,RD,0.2580997451765562,0.0,0.0,0.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,2,product_holding_rate,SA,0.9504914452129596,0.0,1.0,1.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,categorical,City,,,,,,,Pune,0.0759456264775413,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,categorical,Gender,,,,,,,M,0.5085697399527187,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,categorical,Income band (sn),,,,,,,Affluent,0.467789598108747,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,categorical,Lifestage,,,,,,,Married_kids,0.3093971631205673,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,categorical,Occupation,,,,,,,SAL,0.4547872340425531,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,categorical,Persona,,,,,,,Young_Professional-Salaried,0.2671394799054373,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,categorical,Preferred channel (sn),,,,,,,Mobile App,0.5124113475177305,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,categorical,Tier Map,,,,,,,Tier 2,0.4435579196217494,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,Age,32.6838061465721,18.0,25.0,32.0,39.0,77.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,Campaign exposure count 90D (sn),0.475177304964539,0.0,0.0,0.0,1.0,4.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,Days since last login (sn),19.23552009456265,0.0,6.0,15.0,28.0,111.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,Mobile no.,9516256635.503546,9000419222.0,9272053198.0,9523641812.5,9767569361.25,9999741187.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,Monthly income proxy (sn),132357.2969858156,15464.0,71242.5,117530.0,182864.25,579302.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,Products ignored count 90D (sn),0.101063829787234,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,Risk profile score,704.0180260047281,432.0,656.0,705.0,752.0,900.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,digital_Days since last login (sn),19.23552009456265,0.0,6.0,15.0,28.0,111.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,digital_Login count 30D (sn),9.156028368794326,0.0,4.0,8.0,14.0,34.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,digital_Login count 90D (sn),31.26566193853428,0.0,20.0,31.0,43.0,84.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,digital_Preferred login hour (sn),17.346335697399528,2.0,14.0,18.0,21.0,23.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,txn_99% value,3266.7421187943264,0.0,825.125,1678.35,3155.4425,253096.76,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,txn_Average ticket size,5023.497934397163,3.2,1042.7475,2084.74,3825.7225,194726.61,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,txn_Avg monthly balance proxy (sn),367758.210537825,9616.77,149019.02000000002,279117.89,497505.3625000001,2029842.55,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,txn_Count,20.7975768321513,0.0,12.0,19.0,27.0,83.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,txn_Days since last txn (sn),40.5596926713948,0.0,2.0,6.0,11.0,999.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,txn_MCC diversity count (sn),3.03339243498818,0.0,2.0,3.0,4.0,10.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,txn_Most common MCC (sn),5357.786544342508,0.0,4900.0,5732.0,6011.0,8299.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,txn_Total credit amount (sn),27995.109349881797,0.0,0.0,3676.94,12232.255,2060869.66,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
